timestamp,dt,position,velocity,eror,normalized_error,derivative,integral,pid,pwm
9278702,0.002000,57.5611,26.136156,23.86,0.0663,0.2210,0.3118,0.2696,1553
9288704,0.002000,57.6915,26.077509,23.92,0.0665,0.1391,0.3124,0.2686,1553
9298706,0.002001,57.8219,26.077269,23.92,0.0665,0.0234,0.3131,0.2663,1553
9308706,0.002000,57.9523,26.077274,23.92,0.0665,0.0043,0.3138,0.2659,1553
9318706,0.002000,58.0842,26.075006,23.92,0.0665,-0.0389,0.3144,0.2651,1553
9328709,0.002000,58.2161,26.079628,23.92,0.0664,0.1956,0.3151,0.2697,1553
9338709,0.002000,58.3480,26.080931,23.92,0.0664,0.0316,0.3157,0.2664,1553
9348709,0.002000,58.4784,26.077272,23.92,0.0665,0.0726,0.3164,0.2673,1553
9358709,0.002000,58.6103,26.079630,23.92,0.0664,0.1477,0.3171,0.2687,1553
9368713,0.002000,58.7438,27.553192,22.45,0.0624,-0.4943,0.3177,0.2395,1547
9378714,0.002001,58.8773,26.077362,23.92,0.0665,0.1628,0.3184,0.2691,1553
9388715,0.002000,59.0107,26.079628,23.92,0.0664,0.2297,0.3190,0.2704,1554
9398716,0.002001,59.1426,27.549446,22.45,0.0624,-0.5070,0.3197,0.2393,1547
9408717,0.002000,59.2730,26.077269,23.92,0.0665,0.0647,0.3203,0.2671,1553
9418720,0.002001,59.4034,26.077269,23.92,0.0665,0.0111,0.3210,0.2660,1553
9428724,0.002000,59.5338,26.077269,23.92,0.0665,0.0019,0.3216,0.2658,1553
9438724,0.002000,59.6657,26.133894,23.87,0.0663,0.1203,0.3223,0.2676,1553
9448724,0.002000,59.7976,26.079630,23.92,0.0664,0.1615,0.3230,0.2690,1553
9458724,0.002000,59.9296,27.549437,22.45,0.0624,-0.5860,0.3236,0.2377,1547
9468724,0.002000,60.0600,26.077269,23.92,0.0665,0.0517,0.3243,0.2668,1553
9478724,0.002000,60.1934,27.553192,22.45,0.0624,-0.5107,0.3249,0.2392,1547
9488724,0.002000,60.3269,26.136156,23.86,0.0663,0.2240,0.3256,0.2696,1553
9498724,0.002000,60.4603,26.079628,23.92,0.0664,0.2459,0.3262,0.2707,1554
9508724,0.002000,60.5938,26.077366,23.92,0.0665,0.2043,0.3269,0.2699,1553
9518724,0.002000,60.7257,27.553102,22.45,0.0624,-0.5136,0.3275,0.2391,1547
9528727,0.002001,60.8561,26.077269,23.92,0.0665,0.0640,0.3282,0.2671,1553
9538728,0.002000,60.9865,26.077274,23.92,0.0665,0.0111,0.3289,0.2660,1553
9548731,0.002001,61.1169,26.077269,23.92,0.0665,0.0019,0.3295,0.2658,1553
9558734,0.002000,61.2488,26.077274,23.92,0.0665,0.0007,0.3302,0.2658,1553
9568736,0.002001,61.3807,26.083290,23.92,0.0664,0.2006,0.3308,0.2698,1553
9578739,0.002001,61.5126,27.549437,22.45,0.0624,-0.5788,0.3315,0.2379,1547
9588739,0.002000,61.6430,26.077274,23.92,0.0665,0.0530,0.3322,0.2669,1553
9598739,0.002000,61.7765,26.077362,23.92,0.0665,0.1045,0.3328,0.2679,1553
9608742,0.002001,61.9099,26.136160,23.86,0.0663,0.2440,0.3335,0.2700,1554
9618743,0.002000,62.0419,26.136160,23.86,0.0663,0.2737,0.3341,0.2706,1554
9628745,0.002000,62.1753,26.079634,23.92,0.0664,0.2545,0.3348,0.2709,1554
9638746,0.002000,62.3072,26.079624,23.92,0.0664,0.1782,0.3354,0.2693,1553
9648747,0.002000,62.4392,26.077269,23.92,0.0665,0.0304,0.3361,0.2664,1553
9658750,0.002001,62.5695,24.605104,25.39,0.0705,0.6851,0.3367,0.2959,1559
9668750,0.002000,62.6999,26.079533,23.92,0.0664,0.0720,0.3374,0.2672,1553
9678753,0.002001,62.8319,27.549583,22.45,0.0624,-0.6004,0.3380,0.2374,1547
9688757,0.002001,62.9638,24.663988,25.34,0.0704,0.8215,0.3387,0.2979,1559
9698758,0.002000,63.0957,26.077272,23.92,0.0665,0.0613,0.3394,0.2670,1553
9708761,0.002001,63.2261,27.496477,22.50,0.0625,-0.6572,0.3400,0.2369,1547
9718765,0.002000,63.3580,26.077362,23.92,0.0665,0.1296,0.3407,0.2684,1553
9728765,0.002000,63.4915,26.136250,23.86,0.0663,0.2771,0.3413,0.2707,1554
9738766,0.002000,63.6249,27.549587,22.45,0.0624,-0.4935,0.3420,0.2396,1547
9748769,0.002000,63.7584,26.077362,23.92,0.0665,0.1626,0.3426,0.2691,1553
9758771,0.002000,63.8903,26.077362,23.92,0.0665,0.1231,0.3433,0.2683,1553
9768773,0.002000,64.0207,26.077324,23.92,0.0665,-0.0075,0.3440,0.2657,1553
9778775,0.002000,64.1511,26.077272,23.92,0.0665,0.0657,0.3446,0.2671,1553
9788776,0.002000,64.2815,26.077358,23.92,0.0665,0.0397,0.3453,0.2666,1553
9798776,0.002000,64.4134,27.549437,22.45,0.0624,-0.6062,0.3459,0.2373,1547
9808780,0.002000,64.5453,26.079624,23.92,0.0664,0.1833,0.3466,0.2694,1553
9818783,0.002001,64.6772,26.077269,23.92,0.0665,0.0310,0.3473,0.2664,1553
9828786,0.002000,64.8076,26.079636,23.92,0.0664,0.1411,0.3479,0.2686,1553
9838788,0.002000,64.9411,26.077272,23.92,0.0665,0.0909,0.3486,0.2676,1553
9848788,0.002000,65.0745,27.608328,22.39,0.0622,-0.3717,0.3492,0.2414,1548
9858791,0.002000,65.2080,26.136156,23.86,0.0663,0.2534,0.3499,0.2702,1554
9868791,0.002000,65.3399,27.549440,22.45,0.0624,-0.4979,0.3505,0.2395,1547
9878792,0.002000,65.4718,26.136156,23.86,0.0663,0.2258,0.3512,0.2697,1553
9888795,0.002001,65.6022,26.077269,23.92,0.0665,0.0443,0.3518,0.2667,1553
9898795,0.002000,65.7326,27.490549,22.51,0.0625,-0.7654,0.3525,0.2348,1546
9908798,0.002001,65.8645,26.077269,23.92,0.0665,0.0153,0.3532,0.2661,1553
9918799,0.002000,65.9949,27.556761,22.44,0.0623,-0.6139,0.3538,0.2371,1547
9928802,0.002001,66.1268,27.492905,22.51,0.0625,-0.5899,0.3545,0.2383,1547
9938802,0.002000,66.2588,26.077269,23.92,0.0665,0.0450,0.3551,0.2667,1553
9948806,0.002000,66.3892,26.143480,23.86,0.0663,0.1640,0.3558,0.2684,1553
9958806,0.002000,66.5226,27.549440,22.45,0.0624,-0.5122,0.3564,0.2392,1547
9968806,0.002000,66.6561,27.551792,22.45,0.0624,-0.4143,0.3571,0.2411,1548
9978806,0.002000,66.7895,27.551804,22.45,0.0624,-0.3970,0.3577,0.2415,1548
9988806,0.002000,66.9214,26.077362,23.92,0.0665,0.1791,0.3584,0.2694,1553
9998806,0.002000,67.0549,26.077362,23.92,0.0665,0.1257,0.3590,0.2683,1553
10008806,0.002000,67.1853,27.549730,22.45,0.0624,-0.5915,0.3597,0.2376,1547
10018806,0.002000,67.3157,26.074913,23.93,0.0665,-0.0846,0.3604,0.2641,1552
10028807,0.002000,67.4461,26.079624,23.92,0.0664,0.1207,0.3610,0.2682,1553
10038809,0.002001,67.5780,26.143480,23.86,0.0663,0.1769,0.3617,0.2686,1553
10048812,0.002000,67.7099,26.077269,23.92,0.0665,0.0365,0.3624,0.2665,1553
10058814,0.002000,67.8418,26.077272,23.92,0.0665,0.0731,0.3630,0.2673,1553
10068814,0.002000,67.9722,26.136156,23.86,0.0663,0.1718,0.3637,0.2686,1553
10078815,0.002000,68.1057,26.077272,23.92,0.0665,0.1021,0.3643,0.2679,1553
10088817,0.002001,68.2391,26.079628,23.92,0.0664,0.2192,0.3650,0.2702,1554
10098818,0.002000,68.3726,26.143484,23.86,0.0663,0.2605,0.3656,0.2703,1554
10108820,0.002001,68.5045,26.077272,23.92,0.0665,0.1174,0.3663,0.2682,1553
10118821,0.002000,68.6349,26.077272,23.92,0.0665,0.0867,0.3669,0.2675,1553
10128822,0.002000,68.7668,27.556761,22.44,0.0623,-0.6019,0.3676,0.2373,1547
10138823,0.002000,68.8957,26.077175,23.92,0.0665,-0.0460,0.3683,0.2649,1552
10148824,0.002001,69.0276,26.079624,23.92,0.0664,0.1274,0.3689,0.2683,1553
10158825,0.002000,69.1595,26.136156,23.86,0.0663,0.1811,0.3696,0.2688,1553
10168827,0.002000,69.2915,26.077280,23.92,0.0665,0.0371,0.3702,0.2666,1553
10178828,0.002001,69.4234,26.077272,23.92,0.0665,0.0731,0.3709,0.2673,1553
10188829,0.002000,69.5553,26.136156,23.86,0.0663,0.1718,0.3715,0.2686,1553
10198830,0.002000,69.6872,26.077566,23.92,0.0665,0.1026,0.3722,0.2679,1553
10208832,0.002001,69.8207,27.551796,22.45,0.0624,-0.3938,0.3728,0.2415,1548
10218832,0.002000,69.9541,27.551792,22.45,0.0624,-0.3942,0.3735,0.2415,1548
10228832,0.002000,70.0861,26.136156,23.86,0.0663,0.2439,0.3741,0.2700,1554
10238832,0.002000,70.2180,24.663988,25.34,0.0704,0.8199,0.3748,0.2979,1559
10248832,0.002000,70.3484,26.136154,23.86,0.0663,0.1533,0.3755,0.2682,1553
10258832,0.002000,70.4788,26.134092,23.87,0.0663,0.0569,0.3761,0.2663,1553
10268835,0.002001,70.6107,26.077269,23.92,0.0665,0.0153,0.3768,0.2661,1553
10278836,0.002000,70.7426,26.079624,23.92,0.0664,0.1378,0.3774,0.2685,1553
10288836,0.002000,70.8730,26.084597,23.92,0.0664,0.0873,0.3781,0.2675,1553
10298836,0.002000,71.0049,26.079624,23.92,0.0664,0.1506,0.3788,0.2688,1553
10308838,0.002001,71.1384,26.136156,23.86,0.0663,0.1849,0.3794,0.2689,1553
10318839,0.002000,71.2703,26.084686,23.92,0.0664,0.1296,0.3801,0.2683,1553
10328844,0.002001,71.4037,27.551796,22.45,0.0624,-0.3885,0.3807,0.2417,1548
10338846,0.002001,71.5372,27.551792,22.45,0.0624,-0.3931,0.3814,0.2416,1548
10348847,0.002001,71.6691,26.136168,23.86,0.0663,0.2441,0.3820,0.2700,1554
10358851,0.002000,71.8010,26.077362,23.92,0.0665,0.1426,0.3827,0.2687,1553
10368853,0.002000,71.9314,26.077269,23.92,0.0665,0.0240,0.3833,0.2663,1553
10378855,0.002000,72.0618,26.084593,23.92,0.0664,0.0010,0.3840,0.2657,1553
10388855,0.002000,72.1937,26.079624,23.92,0.0664,0.1361,0.3847,0.2685,1553
10398855,0.002000,72.3257,26.136156,23.86,0.0663,0.1826,0.3853,0.2688,1553
10408855,0.002000,72.4576,26.077269,23.92,0.0665,0.0367,0.3860,0.2665,1553
10418858,0.002000,72.5880,26.077362,23.92,0.0665,0.1021,0.3866,0.2678,1553
10428859,0.002000,72.7199,26.136156,23.86,0.0663,0.1767,0.3873,0.2687,1553
10438860,0.002000,72.8518,26.079624,23.92,0.0664,0.1709,0.3879,0.2692,1553
10448860,0.002000,72.9853,26.079720,23.92,0.0664,0.2602,0.3886,0.2710,1554
10458860,0.002000,73.1187,26.136250,23.86,0.0663,0.2990,0.3892,0.2711,1554
10468862,0.002000,73.2507,26.084686,23.92,0.0664,0.1488,0.3899,0.2687,1553
10478863,0.002000,73.3826,26.077362,23.92,0.0665,0.1213,0.3906,0.2682,1553
10488866,0.002000,73.5130,26.077269,23.92,0.0665,0.0204,0.3912,0.2662,1553
10498866,0.002000,73.6433,26.077269,23.92,0.0665,0.0034,0.3919,0.2659,1553
10508868,0.002000,73.7753,26.079624,23.92,0.0664,0.1362,0.3925,0.2685,1553
10518870,0.002000,73.9072,26.079624,23.92,0.0664,0.1583,0.3932,0.2689,1553
10528873,0.002001,74.0391,26.077269,23.92,0.0665,0.0268,0.3939,0.2663,1553
10538874,0.002000,74.1695,26.077284,23.92,0.0665,0.0721,0.3945,0.2673,1553
10548874,0.002000,74.3030,26.079624,23.92,0.0664,0.1473,0.3952,0.2687,1553
10558874,0.002000,74.4349,26.077272,23.92,0.0665,0.0919,0.3958,0.2676,1553
10568874,0.002000,74.5668,26.079639,23.92,0.0664,0.2183,0.3965,0.2701,1554
10578875,0.002000,74.7003,26.079628,23.92,0.0664,0.2391,0.3971,0.2706,1554
10588875,0.002000,74.8322,26.077362,23.92,0.0665,0.1360,0.3978,0.2685,1553
10598877,0.002000,74.9641,26.077269,23.92,0.0665,0.0233,0.3984,0.2663,1553
10608877,0.002000,75.0945,26.079624,23.92,0.0664,0.1391,0.3991,0.2686,1553
10618877,0.002000,75.2249,26.077265,23.92,0.0665,-0.0433,0.3998,0.2649,1552
10628878,0.002000,75.3553,26.084597,23.92,0.0664,0.0566,0.0004,0.2669,1553
10638878,0.002000,75.4872,26.079624,23.92,0.0664,0.1455,0.0011,0.2687,1553
10648878,0.002000,75.6191,26.077269,23.92,0.0665,0.0247,0.0017,0.2663,1553
10658878,0.002000,75.7495,26.077272,23.92,0.0665,0.0711,0.0024,0.2672,1553
10668879,0.002000,75.8830,26.079624,23.92,0.0664,0.1476,0.0030,0.2687,1553
10678880,0.002000,76.0149,27.549440,22.45,0.0624,-0.5214,0.0037,0.2390,1547
10688882,0.002000,76.1483,27.556854,22.44,0.0623,-0.4586,0.0043,0.2402,1548
10698883,0.002000,76.2818,26.136250,23.86,0.0663,0.3287,0.0050,0.2717,1554
10708883,0.002000,76.4137,26.136156,23.86,0.0663,0.2207,0.0056,0.2696,1553
10718884,0.002000,76.5441,26.084593,23.92,0.0664,0.0400,0.0063,0.2665,1553
10728884,0.002000,76.6760,24.607456,25.39,0.0705,0.7561,0.0070,0.2973,1559
10738885,0.002000,76.8064,26.077269,23.92,0.0665,-0.0226,0.0076,0.2654,1553
10748887,0.002001,76.9368,26.077272,23.92,0.0665,0.0631,0.0083,0.2671,1553
10758888,0.002000,77.0687,26.079636,23.92,0.0664,0.1465,0.0089,0.2687,1553
10768889,0.002000,77.2007,26.077269,23.92,0.0665,0.0249,0.0096,0.2663,1553
10778890,0.002000,77.3310,26.077272,23.92,0.0665,0.0711,0.0103,0.2672,1553
10788892,0.002001,77.4630,26.079636,23.92,0.0664,0.1477,0.0109,0.2687,1553
10798892,0.002000,77.5964,27.549530,22.45,0.0624,-0.4927,0.0116,0.2396,1547
10808893,0.002000,77.7299,26.077362,23.92,0.0665,0.1627,0.0122,0.2691,1553
10818894,0.002000,77.8633,26.079639,23.92,0.0664,0.2302,0.0129,0.2704,1554
10828897,0.002001,77.9953,26.077362,23.92,0.0665,0.1344,0.0135,0.2685,1553
10838898,0.002001,78.1256,26.075006,23.92,0.0665,-0.0170,0.0142,0.2655,1553
10848899,0.002000,78.2560,26.077284,23.92,0.0665,0.0645,0.0148,0.2671,1553
10858901,0.002000,78.3864,27.549433,22.45,0.0624,-0.6695,0.0155,0.2361,1547
10868901,0.002000,78.5168,26.077269,23.92,0.0665,0.0374,0.0162,0.2666,1553
10878901,0.002000,78.6503,26.077272,23.92,0.0665,0.0732,0.0168,0.2673,1553
10888902,0.002000,78.7807,26.079624,23.92,0.0664,0.1478,0.0175,0.2687,1553
10898905,0.002001,78.9126,26.077269,23.92,0.0665,0.0251,0.0181,0.2663,1553
10908905,0.002000,79.0445,26.136160,23.86,0.0663,0.2306,0.0188,0.2698,1553
10918906,0.002001,79.1780,26.136156,23.86,0.0663,0.2045,0.0194,0.2692,1553
10928907,0.002000,79.3099,26.136160,23.86,0.0663,0.2668,0.0201,0.2705,1554
10938907,0.002000,79.4433,26.136452,23.86,0.0663,0.2781,0.0207,0.2707,1554
10948907,0.002000,79.5753,27.549437,22.45,0.0624,-0.5606,0.0214,0.2382,1547
10958909,0.002001,79.7056,26.077269,23.92,0.0665,0.0557,0.0221,0.2669,1553
10968909,0.002000,79.8360,24.605101,25.39,0.0705,0.6228,0.0227,0.2946,1558
10978909,0.002000,79.9664,27.549358,22.45,0.0624,-0.6867,0.0234,0.2357,1547
10988911,0.002000,80.0968,26.077269,23.92,0.0665,0.0345,0.0241,0.2665,1553
10998912,0.002000,80.2287,26.077272,23.92,0.0665,0.0727,0.0247,0.2673,1553
11008912,0.002000,80.3607,26.136448,23.86,0.0663,0.1725,0.0254,0.2686,1553
11018914,0.002000,80.4910,26.077269,23.92,0.0665,0.0350,0.0260,0.2665,1553
11028915,0.002000,80.6245,26.136160,23.86,0.0663,0.2323,0.0267,0.2698,1553
11038915,0.002000,80.7580,27.608616,22.39,0.0622,-0.4081,0.0273,0.2406,1548
11048916,0.002000,80.8914,26.136156,23.86,0.0663,0.2469,0.0280,0.2701,1554
11058916,0.002000,81.0233,26.079628,23.92,0.0664,0.2496,0.0286,0.2708,1554
11068916,0.002000,81.1568,26.079636,23.92,0.0664,0.1781,0.0293,0.2693,1553
11078917,0.002000,81.2872,26.077179,23.92,0.0665,0.0015,0.0300,0.2658,1553
11088918,0.002000,81.4160,26.075006,23.92,0.0665,-0.0394,0.0306,0.2650,1553
11098918,0.002000,81.5480,27.556761,22.44,0.0623,-0.6233,0.0313,0.2369,1547
11108920,0.002000,81.6783,26.077269,23.92,0.0665,0.0459,0.0319,0.2667,1553
11118922,0.002000,81.8103,26.077272,23.92,0.0665,0.0747,0.0326,0.2673,1553
11128922,0.002000,81.9422,26.136156,23.86,0.0663,0.1720,0.0333,0.2686,1553
11138925,0.002000,82.0726,26.077269,23.92,0.0665,0.0352,0.0339,0.2665,1553
11148925,0.002000,82.2060,26.077272,23.92,0.0665,0.0729,0.0346,0.2673,1553
11158925,0.002000,82.3395,27.559120,22.44,0.0623,-0.4021,0.0352,0.2413,1548
11168927,0.002001,82.4729,26.136156,23.86,0.0663,0.2427,0.0359,0.2700,1554
11178929,0.002000,82.6049,26.079628,23.92,0.0664,0.2489,0.0365,0.2708,1554
11188929,0.002000,82.7368,26.086948,23.91,0.0664,0.1742,0.0372,0.2692,1553
11198929,0.002000,82.8672,26.077269,23.92,0.0665,0.0303,0.0378,0.2664,1553
11208929,0.002000,82.9976,26.075006,23.92,0.0665,-0.0345,0.0385,0.2651,1553
11218929,0.002000,83.1295,27.549437,22.45,0.0624,-0.6194,0.0392,0.2371,1547
11228931,0.002000,83.2599,26.077269,23.92,0.0665,0.0463,0.0398,0.2667,1553
11238932,0.002000,83.3918,26.077272,23.92,0.0665,0.0747,0.0405,0.2673,1553
11248932,0.002000,83.5237,26.136156,23.86,0.0663,0.1720,0.0411,0.2686,1553
11258932,0.002000,83.6541,26.077562,23.92,0.0665,0.0357,0.0418,0.2665,1553
11268932,0.002000,83.7876,26.077362,23.92,0.0665,0.1016,0.0425,0.2678,1553
11278933,0.002000,83.9210,26.136160,23.86,0.0663,0.2435,0.0431,0.2700,1554
11288934,0.002000,84.0529,27.549452,22.45,0.0624,-0.4989,0.0437,0.2395,1547
11298937,0.002001,84.1864,26.077362,23.92,0.0665,0.1616,0.0444,0.2690,1553
11308939,0.002000,84.3183,26.077362,23.92,0.0665,0.1228,0.0451,0.2683,1553
11318942,0.002001,84.4487,26.077280,23.92,0.0665,0.0213,0.0457,0.2662,1553
11328943,0.002000,84.5791,26.074917,23.93,0.0665,-0.0647,0.0464,0.2645,1552
11338944,0.002000,84.7095,26.136156,23.86,0.0663,0.1484,0.0470,0.2681,1553
11348944,0.002000,84.8414,26.077269,23.92,0.0665,0.0309,0.0477,0.2664,1553
11358946,0.002000,84.9718,26.077272,23.92,0.0665,0.0725,0.0484,0.2673,1553
11368947,0.002000,85.1037,26.136156,23.86,0.0663,0.1717,0.0490,0.2686,1553
11378950,0.002001,85.2356,26.077269,23.92,0.0665,0.0348,0.0497,0.2665,1553
11388953,0.002001,85.3676,27.549440,22.45,0.0624,-0.5399,0.0503,0.2387,1547
11398956,0.002001,85.5010,27.551792,22.45,0.0624,-0.4188,0.0510,0.2410,1548
11408958,0.002001,85.6345,27.559116,22.44,0.0623,-0.4013,0.0516,0.2413,1548
11418958,0.002000,85.7664,26.077362,23.92,0.0665,0.1790,0.0523,0.2694,1553
11428958,0.002000,85.8983,26.077362,23.92,0.0665,0.1257,0.0529,0.2683,1553
11438959,0.002000,86.0303,26.077269,23.92,0.0665,0.0211,0.0536,0.2662,1553
11448961,0.002000,86.1591,26.077179,23.92,0.0665,-0.0248,0.0543,0.2653,1553
11458962,0.002000,86.2910,26.136156,23.86,0.0663,0.1553,0.0549,0.2683,1553
11468962,0.002000,86.4229,26.077269,23.92,0.0665,0.0321,0.0556,0.2665,1553
11478962,0.002000,86.5533,26.077284,23.92,0.0665,0.0730,0.0562,0.2673,1553
11488964,0.002001,86.6853,26.079624,23.92,0.0664,0.1474,0.0569,0.2687,1553
11498965,0.002000,86.8172,27.549437,22.45,0.0624,-0.5884,0.0576,0.2377,1547
11508966,0.002000,86.9491,26.136448,23.86,0.0663,0.2113,0.0582,0.2694,1553
11518967,0.002000,87.0826,26.136250,23.86,0.0663,0.2966,0.0589,0.2711,1554
11528969,0.002000,87.2160,26.136250,23.86,0.0663,0.3109,0.0595,0.2714,1554
11538970,0.002000,87.3495,26.077272,23.92,0.0665,0.1255,0.0602,0.2683,1553
11548970,0.002000,87.4814,26.136160,23.86,0.0663,0.2475,0.0608,0.2701,1554
11558971,0.002000,87.6118,26.133801,23.87,0.0663,0.0719,0.0615,0.2666,1553
11568973,0.002000,87.7422,26.077280,23.92,0.0665,0.0185,0.0621,0.2662,1553
11578974,0.002000,87.8741,26.077269,23.92,0.0665,0.0031,0.0628,0.2659,1553
11588974,0.002000,88.0060,26.079624,23.92,0.0664,0.1357,0.0635,0.2685,1553
11598974,0.002000,88.1364,26.077566,23.92,0.0665,0.0908,0.0641,0.2676,1553
11608975,0.002000,88.2683,26.079624,23.92,0.0664,0.1505,0.0648,0.2688,1553
11618975,0.002000,88.4002,27.549437,22.45,0.0624,-0.5879,0.0654,0.2377,1547
11628976,0.002000,88.5322,26.077269,23.92,0.0665,0.0512,0.0661,0.2668,1553
11638977,0.002000,88.6656,27.551796,22.45,0.0624,-0.4023,0.0667,0.2414,1548
11648978,0.002000,88.7991,27.551792,22.45,0.0624,-0.3956,0.0674,0.2415,1548
11658979,0.002001,88.9295,26.077562,23.92,0.0665,0.0845,0.0680,0.2675,1553
11668980,0.002000,89.0614,26.077272,23.92,0.0665,0.0812,0.0687,0.2674,1553
11678980,0.002000,89.1918,26.077269,23.92,0.0665,0.0136,0.0694,0.2661,1553
11688981,0.002000,89.3222,24.605101,25.39,0.0705,0.6157,0.0700,0.2945,1558
11698981,0.002000,89.4526,26.077272,23.92,0.0665,0.0209,0.0707,0.2662,1553
11708983,0.002001,89.5860,26.079624,23.92,0.0664,0.1386,0.0714,0.2686,1553
11718985,0.002000,89.7164,26.077272,23.92,0.0665,0.0905,0.0720,0.2676,1553
11728985,0.002000,89.8483,26.136168,23.86,0.0663,0.1754,0.0727,0.2687,1553
11738986,0.002000,89.9802,27.551788,22.45,0.0624,-0.5097,0.0733,0.2392,1547
11748990,0.002001,90.1122,27.549437,22.45,0.0624,-0.5486,0.0740,0.2385,1547
11758990,0.002000,90.2456,26.079636,23.92,0.0664,0.1936,0.0746,0.2697,1553
11768992,0.002000,90.3791,27.551796,22.45,0.0624,-0.3785,0.0753,0.2419,1548
11778992,0.002000,90.5110,27.549437,22.45,0.0624,-0.5268,0.0759,0.2389,1547
11788992,0.002000,90.6429,26.077269,23.92,0.0665,0.0619,0.0766,0.2670,1553
11798992,0.002000,90.7733,26.136156,23.86,0.0663,0.1699,0.0773,0.2686,1553
11808992,0.002000,90.9037,26.077175,23.92,0.0665,-0.0610,0.0779,0.2646,1552
11818992,0.002000,91.0341,26.077656,23.92,0.0665,0.0861,0.0786,0.2675,1553
11828995,0.002001,91.1660,26.136156,23.86,0.0663,0.1739,0.0792,0.2686,1553
11838998,0.002001,91.2964,26.077269,23.92,0.0665,0.0352,0.0799,0.2665,1553
11848999,0.002000,91.4283,26.077362,23.92,0.0665,0.1015,0.0806,0.2678,1553
11859000,0.002000,91.5602,26.136156,23.86,0.0663,0.1769,0.0812,0.2687,1553
11869001,0.002000,91.6922,26.079624,23.92,0.0664,0.1709,0.0819,0.2692,1553
11879004,0.002001,91.8272,26.086952,23.91,0.0664,0.2279,0.0825,0.2703,1554
11889006,0.002000,91.9606,27.551796,22.45,0.0624,-0.3720,0.0832,0.2420,1548
11899009,0.002000,92.0925,27.549437,22.45,0.0624,-0.5257,0.0838,0.2389,1547
11909009,0.002000,92.2245,26.077562,23.92,0.0665,0.0624,0.0845,0.2671,1553
11919009,0.002000,92.3549,26.079624,23.92,0.0664,0.1457,0.0851,0.2687,1553
11929010,0.002000,92.4852,26.077269,23.92,0.0665,0.0247,0.0858,0.2663,1553
11939010,0.002000,92.6156,26.077269,23.92,0.0665,0.0042,0.0865,0.2659,1553
11949011,0.002000,92.7491,26.077364,23.92,0.0665,0.0967,0.0871,0.2677,1553
11959011,0.002000,92.8795,26.077272,23.92,0.0665,0.0832,0.0878,0.2675,1553
11969014,0.002000,93.0114,26.020737,23.98,0.0666,-0.0103,0.0884,0.2662,1553
11979015,0.002000,93.1433,26.079636,23.92,0.0664,0.1284,0.0891,0.2683,1553
11989017,0.002001,93.2752,27.549440,22.45,0.0624,-0.5244,0.0897,0.2390,1547
11999019,0.002000,93.4087,26.077362,23.92,0.0665,0.1574,0.0904,0.2690,1553
12009020,0.002000,93.5406,26.079628,23.92,0.0664,0.2291,0.0910,0.2704,1554
12019023,0.002001,93.6725,26.079624,23.92,0.0664,0.1738,0.0917,0.2693,1553
12029024,0.002000,93.8045,26.018476,23.98,0.0666,-0.0344,0.0924,0.2658,1553
12039026,0.002000,93.9349,24.607468,25.39,0.0705,0.7375,0.0930,0.2969,1559
12049027,0.002000,94.0652,26.077269,23.92,0.0665,-0.0258,0.0937,0.2653,1553
12059029,0.002000,94.1956,26.077362,23.92,0.0665,0.0912,0.0944,0.2676,1553
12069029,0.002000,94.3276,26.086948,23.91,0.0664,0.1475,0.0950,0.2687,1553
12079029,0.002000,94.4595,26.077269,23.92,0.0665,0.0258,0.0957,0.2663,1553
12089032,0.002001,94.5899,26.077272,23.92,0.0665,0.0712,0.0963,0.2672,1553
12099032,0.002000,94.7233,26.079624,23.92,0.0664,0.1472,0.0970,0.2687,1553
12109033,0.002000,94.8552,27.549440,22.45,0.0624,-0.5212,0.0976,0.2390,1547
12119033,0.002000,94.9887,26.077362,23.92,0.0665,0.1579,0.0983,0.2690,1553
12129033,0.002000,95.1222,27.552088,22.45,0.0624,-0.3839,0.0989,0.2417,1548
12139034,0.002001,95.2541,27.549437,22.45,0.0624,-0.5274,0.0996,0.2389,1547
12149036,0.002000,95.3845,26.077269,23.92,0.0665,0.0613,0.1002,0.2670,1553
12159036,0.002000,95.5148,26.077269,23.92,0.0665,0.0103,0.1009,0.2660,1553
12169036,0.002000,95.6452,26.077269,23.92,0.0665,0.0021,0.1016,0.2658,1553
12179037,0.002000,95.7772,26.077269,23.92,0.0665,0.0003,0.1022,0.2658,1553
12189038,0.002000,95.9091,26.077362,23.92,0.0665,0.0956,0.1029,0.2677,1553
12199041,0.002000,96.0395,26.136448,23.86,0.0663,0.1764,0.1036,0.2687,1553
12209044,0.002001,96.1714,26.077269,23.92,0.0665,0.0357,0.1042,0.2665,1553
12219044,0.002000,96.3033,26.136160,23.86,0.0663,0.2324,0.1049,0.2698,1553
12229044,0.002000,96.4368,26.136448,23.86,0.0663,0.2053,0.1055,0.2693,1553
12239044,0.002000,96.5687,26.079628,23.92,0.0664,0.2427,0.1062,0.2706,1554
12249044,0.002000,96.7037,27.551796,22.45,0.0624,-0.3702,0.1068,0.2420,1548
12259045,0.002001,96.8356,27.549437,22.45,0.0624,-0.5248,0.1075,0.2390,1547
12269046,0.002000,96.9660,26.077269,23.92,0.0665,0.0617,0.1081,0.2670,1553
12279046,0.002000,97.0964,26.077269,23.92,0.0665,0.0104,0.1088,0.2660,1553
12289046,0.002000,97.2268,26.077562,23.92,0.0665,0.0025,0.1095,0.2659,1553
