i,step,speed,pwm
776,44780731,0.50,-396.35,1700
777,44782731,0.50,-396.37,1700
778,44784731,0.50,-396.37,1700
779,44786730,0.50,-396.37,1700
780,44788731,0.50,-396.32,1700
781,44790731,0.50,-396.32,1700
782,44792730,0.50,-396.32,1700
783,44794731,0.50,-396.35,1700
784,44796731,0.50,-396.35,1700
785,44798731,0.50,-396.35,1700
786,44800730,0.50,-396.32,1700
787,44802731,0.50,-396.32,1700
788,44804730,0.50,-396.32,1700
789,44806731,0.50,-396.28,1700
790,44808731,0.50,-396.28,1700
791,44810731,0.50,-396.28,1700
792,44812730,0.50,-396.32,1700
793,44814731,0.50,-396.32,1700
794,44816730,0.50,-396.32,1700
795,44818731,0.50,-396.28,1700
796,44820731,0.50,-396.28,1700
797,44822731,0.50,-396.28,1700
798,44824730,0.50,-396.20,1700
799,44826731,0.50,-396.20,1700
800,44828730,0.50,-396.20,1700
801,44830731,0.50,-396.34,1700
802,44832731,0.50,-396.34,1700
803,44834730,0.50,-396.34,1700
804,44836731,0.50,-396.36,1700
805,44838731,0.50,-396.36,1700
806,44840730,0.50,-396.36,1700
807,44842731,0.50,-396.27,1700
808,44844731,0.50,-396.27,1700
809,44846730,0.50,-396.27,1700
810,44848731,0.50,-396.35,1700
811,44850731,0.50,-396.35,1700
812,44852730,0.50,-396.35,1700
813,44854731,0.50,-396.38,1700
814,44856731,0.50,-396.38,1700
815,44858730,0.50,-396.38,1700
816,44860731,0.50,-396.34,1700
817,44862731,0.50,-396.34,1700
818,44864730,0.50,-396.34,1700
819,44866731,0.50,-396.36,1700
820,44868731,0.50,-396.36,1700
821,44870731,0.50,-396.36,1700
822,44872730,0.50,-396.39,1700
823,44874731,0.50,-396.39,1700
824,44876730,0.50,-396.39,1700
825,44878731,0.50,-396.39,1700
826,44880731,0.50,-396.39,1700
827,44882730,0.50,-396.39,1700
828,44884731,0.50,-396.42,1700
829,44886731,0.50,-396.42,1700
830,44888730,0.50,-396.42,1700
831,44890731,0.50,-396.37,1700
832,44892731,0.50,-396.37,1700
833,44894731,0.50,-396.37,1700
834,44896730,0.50,-396.40,1700
835,44898731,0.50,-396.40,1700
836,44900730,0.50,-396.40,1700
837,44902731,0.50,-396.35,1700
838,44904731,0.50,-396.35,1700
839,44906730,0.50,-396.35,1700
840,44908731,0.50,-396.32,1700
841,44910731,0.50,-396.32,1700
842,44912730,0.50,-396.32,1700
843,44914731,0.50,-396.34,1700
844,44916731,0.50,-396.34,1700
845,44918731,0.50,-396.34,1700
846,44920730,0.50,-396.37,1700
847,44922731,0.50,-396.37,1700
848,44924730,0.50,-396.37,1700
849,44926731,0.50,-396.38,1700
850,44928731,0.50,-396.38,1700
851,44930730,0.50,-396.38,1700
852,44932731,0.50,-396.40,1700
853,44934731,0.50,-396.40,1700
854,44936730,0.50,-396.40,1700
855,44938731,0.50,-396.48,1700
856,44940731,0.50,-396.48,1700
857,44942731,0.50,-396.48,1700
858,44944730,0.50,-396.54,1700
859,44946731,0.50,-396.54,1700
860,44948730,0.50,-396.54,1700
861,44950731,0.50,-396.49,1700
862,44952731,0.50,-396.49,1700
863,44954730,0.50,-396.49,1700
864,44956731,0.50,-396.60,1700
865,44958731,0.50,-396.60,1700
866,44960730,0.50,-396.60,1700
867,44962731,0.50,-396.60,1700
868,44964731,0.50,-396.60,1700
869,44966730,0.50,-396.60,1700
870,44968731,0.50,-396.60,1700
871,44970731,0.50,-396.60,1700
872,44972730,0.50,-396.60,1700
873,44974731,0.50,-396.59,1700
874,44976731,0.50,-396.59,1700
875,44978730,0.50,-396.59,1700
876,44980731,0.50,-396.59,1700
877,44982731,0.50,-396.59,1700
878,44984730,0.50,-396.59,1700
879,44986731,0.50,-396.64,1700
880,44988731,0.50,-396.64,1700
881,44990731,0.50,-396.64,1700
882,44992730,0.50,-396.64,1700
883,44994731,0.50,-396.64,1700
884,44996730,0.50,-396.64,1700
885,44998731,0.50,-396.63,1700
886,45000731,0.50,-396.63,1700
887,45002731,0.50,-396.63,1700
888,45004730,0.50,-396.68,1700
889,45006731,0.50,-396.68,1700
890,45008731,0.50,-396.68,1700
891,45010730,0.50,-396.62,1700
892,45012731,0.50,-396.62,1700
893,45014730,0.50,-396.62,1700
894,45016731,0.50,-396.55,1700
895,45018731,0.50,-396.55,1700
896,45020731,0.50,-396.55,1700
897,45022730,0.50,-396.55,1700
898,45024731,0.50,-396.55,1700
899,45026730,0.50,-396.55,1700
900,45028731,0.50,-396.55,1700
901,45030731,0.50,-396.55,1700
902,45032731,0.50,-396.55,1700
903,45034730,0.50,-396.50,1700
904,45036731,0.50,-396.50,1700
905,45038731,0.50,-396.50,1700
906,45040730,0.50,-396.45,1700
907,45042731,0.50,-396.45,1700
908,45044731,0.50,-396.45,1700
909,45046730,0.50,-396.41,1700
910,45048731,0.50,-396.41,1700
911,45050731,0.50,-396.41,1700
912,45052730,0.50,-396.42,1700
913,45054731,0.50,-396.42,1700
914,45056731,0.50,-396.42,1700
915,45058731,0.50,-396.43,1700
916,45060731,0.50,-396.43,1700
917,45062731,0.50,-396.43,1700
918,45064730,0.50,-396.45,1700
919,45066731,0.50,-396.45,1700
920,45068730,0.50,-396.45,1700
921,45070731,0.50,-396.45,1700
922,45072731,0.50,-396.45,1700
923,45074730,0.50,-396.45,1700
924,45076731,0.50,-396.46,1700
925,45078731,0.50,-396.46,1700
926,45080730,0.50,-396.46,1700
927,45082731,0.50,-396.47,1700
928,45084731,0.50,-396.47,1700
929,45086730,0.50,-396.47,1700
930,45088731,0.50,-396.43,1700
931,45090731,0.50,-396.43,1700
932,45092730,0.50,-396.43,1700
933,45094731,0.50,-396.55,1700
934,45096731,0.50,-396.55,1700
935,45098730,0.50,-396.55,1700
936,45100731,0.50,-396.55,1700
937,45102731,0.50,-396.55,1700
938,45104731,0.50,-396.55,1700
939,45106730,0.50,-396.56,1700
940,45108731,0.50,-396.56,1700
941,45110731,0.50,-396.56,1700
942,45112730,0.50,-396.62,1700
943,45114731,0.50,-396.62,1700
944,45116730,0.50,-396.62,1700
945,45118731,0.50,-396.60,1700
946,45120731,0.50,-396.60,1700
947,45122730,0.50,-396.60,1700
948,45124731,0.50,-396.54,1700
949,45126731,0.50,-396.54,1700
950,45128730,0.50,-396.54,1700
951,45130731,0.50,-396.60,1700
952,45132731,0.50,-396.60,1700
953,45134730,0.50,-396.60,1700
954,45136731,0.50,-396.60,1700
955,45138731,0.50,-396.60,1700
956,45140730,0.50,-396.60,1700
957,45142731,0.50,-396.60,1700
958,45144731,0.50,-396.60,1700
959,45146730,0.50,-396.60,1700
960,45148731,0.50,-396.59,1700
961,45150731,0.50,-396.59,1700
962,45152730,0.50,-396.59,1700
963,45154731,0.50,-396.53,1700
964,45156731,0.50,-396.53,1700
965,45158730,0.50,-396.53,1700
966,45160731,0.50,-396.59,1700
967,45162731,0.50,-396.59,1700
968,45164731,0.50,-396.59,1700
969,45166730,0.50,-396.54,1700
970,45168731,0.50,-396.54,1700
971,45170731,0.50,-396.54,1700
972,45172730,0.50,-396.43,1700
973,45174731,0.50,-396.43,1700
974,45176730,0.50,-396.43,1700
975,45178731,0.50,-396.43,1700
976,45180731,0.50,-396.43,1700
977,45182730,0.50,-396.43,1700
978,45184731,0.50,-396.39,1700
979,45186731,0.50,-396.39,1700
980,45188730,0.50,-396.39,1700
981,45190731,0.50,-396.35,1700
982,45192731,0.50,-396.35,1700
983,45194730,0.50,-396.35,1700
984,45196731,0.50,-396.31,1700
985,45198730,0.50,-396.31,1700
986,45200731,0.50,-396.31,1700
987,45202731,0.50,-396.41,1700
988,45204731,0.50,-396.41,1700
989,45206731,0.50,-396.41,1700
990,45208730,0.50,-396.36,1700
991,45210731,0.50,-396.36,1700
992,45212731,0.50,-396.36,1700
993,45214730,0.50,-396.32,1700
994,45216731,0.50,-396.32,1700
995,45218730,0.50,-396.32,1700
996,45220731,0.50,-396.46,1700
997,45222731,0.50,-396.46,1700
998,45224730,0.50,-396.46,1700
999,45226731,0.50,-396.47,1700
1000,45228731,0.50,-396.47,1700
1001,45230731,0.50,-396.47,1700
1002,45232730,0.50,-396.37,1700
1003,45234731,0.50,-396.37,1700
1004,45236731,0.50,-396.37,1700
1005,45238730,0.50,-396.45,1700
1006,45240731,0.50,-396.45,1700
1007,45242730,0.50,-396.45,1700
1008,45244731,0.50,-396.45,1700
1009,45246731,0.50,-396.45,1700
1010,45248730,0.50,-396.45,1700
1011,45250731,0.50,-396.46,1700
1012,45252731,0.50,-396.46,1700
1013,45254731,0.50,-396.46,1700
1014,45256730,0.50,-396.48,1700
1015,45258731,0.50,-396.48,1700
1016,45260730,0.50,-396.48,1700
1017,45262731,0.50,-396.42,1700
1018,45264731,0.50,-396.42,1700
1019,45266730,0.50,-396.42,1700
1020,45268731,0.50,-396.44,1700
1021,45270731,0.50,-396.44,1700
1022,45272730,0.50,-396.44,1700
1023,45274731,0.50,-396.39,1700
1024,45276731,0.50,-396.39,1700
1025,45278730,0.50,-396.39,1700
1026,45280731,0.50,-396.35,1700
1027,45282731,0.50,-396.35,1700
1028,45284730,0.50,-396.35,1700
1029,45286731,0.50,-396.38,1700
1030,45288731,0.50,-396.38,1700
1031,45290731,0.50,-396.38,1700
1032,45292730,0.50,-396.34,1700
1033,45294731,0.50,-396.34,1700
1034,45296730,0.50,-396.34,1700
1035,45298731,0.50,-396.36,1700
1036,45300731,0.50,-396.36,1700
1037,45302730,0.50,-396.36,1700
1038,45304731,0.50,-396.43,1700
1039,45306731,0.50,-396.43,1700
1040,45308730,0.50,-396.43,1700
1041,45310731,0.50,-396.39,1700
1042,45312731,0.50,-396.39,1700
1043,45314730,0.50,-396.39,1700
1044,45316731,0.50,-396.46,1700
1045,45318731,0.50,-396.46,1700
1046,45320730,0.50,-396.46,1700
1047,45322731,0.50,-396.42,1700
1048,45324731,0.50,-396.42,1700
1049,45326730,0.50,-396.42,1700
1050,45328731,0.50,-396.43,1700
1051,45330731,0.50,-396.43,1700
1052,45332731,0.50,-396.43,1700
1053,45334730,0.50,-396.45,1700
1054,45336731,0.50,-396.45,1700
1055,45338730,0.50,-396.45,1700
1056,45340731,0.50,-396.51,1700
1057,45342731,0.50,-396.51,1700
1058,45344730,0.50,-396.51,1700
1059,45346731,0.50,-396.46,1700
1060,45348731,0.50,-396.46,1700
1061,45350731,0.50,-396.46,1700
1062,45352730,0.50,-396.48,1700
1063,45354731,0.50,-396.48,1700
1064,45356731,0.50,-396.48,1700
1065,45358730,0.50,-396.60,1700
1066,45360731,0.50,-396.60,1700
1067,45362731,0.50,-396.60,1700
1068,45364730,0.50,-396.60,1700
1069,45366731,0.50,-396.60,1700
1070,45368730,0.50,-396.60,1700
1071,45370731,0.50,-396.53,1700
1072,45372731,0.50,-396.53,1700
1073,45374730,0.50,-396.53,1700
1074,45376731,0.50,-396.59,1700
1075,45378731,0.50,-396.59,1700
1076,45380730,0.50,-396.59,1700
1077,45382731,0.50,-396.59,1700
1078,45384731,0.50,-396.59,1700
1079,45386730,0.50,-396.59,1700
1080,45388731,0.50,-396.47,1700
1081,45390731,0.50,-396.47,1700
1082,45392730,0.50,-396.47,1700
1083,45394731,0.50,-396.54,1700
1084,45396731,0.50,-396.54,1700
1085,45398730,0.50,-396.54,1700
1086,45400731,0.50,-396.54,1700
1087,45402731,0.50,-396.54,1700
1088,45404730,0.50,-396.54,1700
1089,45406731,0.50,-396.49,1700
1090,45408731,0.50,-396.49,1700
1091,45410731,0.50,-396.49,1700
1092,45412730,0.50,-396.44,1700
1093,45414731,0.50,-396.44,1700
1094,45416731,0.50,-396.44,1700
1095,45418730,0.50,-396.40,1700
1096,45420731,0.50,-396.40,1700
1097,45422731,0.50,-396.40,1700
1098,45424730,0.50,-396.41,1700
1099,45426731,0.50,-396.41,1700
1100,45428730,0.50,-396.41,1700
1101,45430731,0.50,-396.37,1700
1102,45432731,0.50,-396.37,1700
1103,45434730,0.50,-396.37,1700
1104,45436731,0.50,-396.33,1700
1105,45438731,0.50,-396.33,1700
1106,45440731,0.50,-396.33,1700
1107,45442730,0.50,-396.36,1700
1108,45444731,0.50,-396.36,1700
1109,45446730,0.50,-396.36,1700
1110,45448731,0.50,-396.32,1700
1111,45450731,0.50,-396.32,1700
1112,45452730,0.50,-396.32,1700
1113,45454731,0.50,-396.23,1700
1114,45456731,0.50,-396.23,1700
1115,45458731,0.50,-396.23,1700
1116,45460730,0.50,-396.26,1700
1117,45462731,0.50,-396.26,1700
1118,45464730,0.50,-396.26,1700
1119,45466731,0.50,-396.29,1700
1120,45468731,0.50,-396.29,1700
1121,45470731,0.50,-396.29,1700
1122,45472730,0.50,-396.21,1700
1123,45474731,0.50,-396.21,1700
1124,45476730,0.50,-396.21,1700
1125,45478731,0.50,-396.18,1700
1126,45480731,0.50,-396.18,1700
1127,45482731,0.50,-396.18,1700
1128,45484730,0.50,-396.23,1700
1129,45486731,0.50,-396.23,1700
1130,45488731,0.50,-396.23,1700
1131,45490730,0.50,-396.20,1700
1132,45492731,0.50,-396.20,1700
1133,45494731,0.50,-396.20,1700
1134,45496730,0.50,-396.18,1700
1135,45498731,0.50,-396.18,1700
1136,45500731,0.50,-396.18,1700
1137,45502730,0.50,-396.28,1700
1138,45504731,0.50,-396.28,1700
1139,45506730,0.50,-396.28,1700
1140,45508731,0.50,-396.30,1700
1141,45510731,0.50,-396.30,1700
1142,45512730,0.50,-396.30,1700
1143,45514731,0.50,-396.27,1700
1144,45516730,0.50,-396.27,1700
1145,45518731,0.50,-396.27,1700
1146,45520731,0.50,-396.25,1700
1147,45522731,0.50,-396.25,1700
1148,45524730,0.50,-396.25,1700
1149,45526731,0.50,-396.21,1700
1150,45528731,0.50,-396.21,1700
1151,45530730,0.50,-396.21,1700
1152,45532731,0.50,-396.19,1700
1153,45534731,0.50,-396.19,1700
1154,45536730,0.50,-396.19,1700
1155,45538731,0.50,-396.17,1700
1156,45540731,0.50,-396.17,1700
1157,45542730,0.50,-396.17,1700
1158,45544731,0.50,-396.16,1700
1159,45546731,0.50,-396.16,1700
1160,45548731,0.50,-396.16,1700
1161,45550730,0.50,-396.20,1700
1162,45552731,0.50,-396.20,1700
1163,45554730,0.50,-396.20,1700
1164,45556731,0.50,-396.23,1700
1165,45558731,0.50,-396.23,1700
1166,45560730,0.50,-396.23,1700
1167,45562731,0.50,-396.21,1700
1168,45564731,0.50,-396.21,1700
1169,45566730,0.50,-396.21,1700
1170,45568731,0.50,-396.36,1700
1171,45570731,0.50,-396.36,1700
1172,45572730,0.50,-396.36,1700
1173,45574731,0.50,-396.38,1700
1174,45576731,0.50,-396.38,1700
1175,45578731,0.50,-396.38,1700
1176,45580730,0.50,-396.46,1700
1177,45582731,0.50,-396.46,1700
1178,45584730,0.50,-396.46,1700
1179,45586731,0.50,-396.47,1700
1180,45588731,0.50,-396.47,1700
1181,45590730,0.50,-396.47,1700
1182,45592731,0.50,-396.47,1700
1183,45594731,0.50,-396.47,1700
1184,45596730,0.50,-396.47,1700
1185,45598731,0.50,-396.48,1700
1186,45600731,0.50,-396.48,1700
1187,45602730,0.50,-396.48,1700
1188,45604731,0.50,-396.43,1700
1189,45606731,0.50,-396.43,1700
1190,45608731,0.50,-396.43,1700
1191,45610730,0.50,-396.40,1700
1192,45612731,0.50,-396.40,1700
1193,45614730,0.50,-396.40,1700
1194,45616731,0.50,-396.35,1700
1195,45618731,0.50,-396.35,1700
1196,45620731,0.50,-396.35,1700
1197,45622731,0.50,-396.32,1700
1198,45624731,0.50,-396.32,1700
1199,45626730,0.50,-396.32,1700
1200,45628731,0.50,-396.23,1700
1201,45630731,0.50,-396.23,1700
1202,45632730,0.50,-396.23,1700
1203,45634731,0.50,-396.20,1700
1204,45636731,0.50,-396.20,1700
1205,45638730,0.50,-396.20,1700
1206,45640731,0.50,-396.24,1700
1207,45642731,0.50,-396.24,1700
1208,45644730,0.50,-396.24,1700
1209,45646731,0.50,-396.21,1700
1210,45648731,0.50,-396.21,1700
1211,45650731,0.50,-396.21,1700
1212,45652730,0.50,-396.14,1700
1213,45654731,0.50,-396.14,1700
1214,45656730,0.50,-396.14,1700
1215,45658731,0.50,-396.23,1700
1216,45660731,0.50,-396.23,1700
1217,45662731,0.50,-396.23,1700
1218,45664730,0.50,-396.27,1700
1219,45666730,0.50,-396.27,1700
1220,45668731,0.50,-396.27,1700
1221,45670731,0.50,-396.24,1700
1222,45672731,0.50,-396.24,1700
1223,45674731,0.50,-396.24,1700
1224,45676730,0.50,-396.28,1700
1225,45678731,0.50,-396.28,1700
1226,45680730,0.50,-396.28,1700
1227,45682731,0.50,-396.30,1700
1228,45684731,0.50,-396.30,1700
1229,45686730,0.50,-396.30,1700
1230,45688731,0.50,-396.33,1700
1231,45690731,0.50,-396.33,1700
1232,45692730,0.50,-396.33,1700
1233,45694731,0.50,-396.35,1700
1234,45696731,0.50,-396.35,1700
1235,45698731,0.50,-396.35,1700
1236,45700730,0.50,-396.38,1700
1237,45702731,0.50,-396.38,1700
1238,45704730,0.50,-396.38,1700
1239,45706731,0.50,-396.44,1700
1240,45708731,0.50,-396.44,1700
1241,45710730,0.50,-396.44,1700
1242,45712731,0.50,-396.40,1700
1243,45714731,0.50,-396.40,1700
1244,45716731,0.50,-396.40,1700
1245,45718730,0.50,-396.42,1700
1246,45720731,0.50,-396.42,1700
1247,45722730,0.50,-396.42,1700
1248,45724731,0.50,-396.49,1700
1249,45726731,0.50,-396.49,1700
1250,45728730,0.50,-396.49,1700
1251,45730731,0.50,-396.50,1700
1252,45732731,0.50,-396.50,1700
1253,45734730,0.50,-396.50,1700
1254,45736731,0.50,-396.45,1700
1255,45738731,0.50,-396.45,1700
1256,45740730,0.50,-396.45,1700
1257,45742731,0.50,-396.45,1700
1258,45744731,0.50,-396.45,1700
1259,45746731,0.50,-396.45,1700
1260,45748730,0.50,-396.48,1700
1261,45750731,0.50,-396.48,1700
1262,45752731,0.50,-396.48,1700
1263,45754730,0.50,-396.48,1700
1264,45756731,0.50,-396.48,1700
1265,45758730,0.50,-396.48,1700
1266,45760731,0.50,-396.43,1700
1267,45762731,0.50,-396.43,1700
1268,45764731,0.50,-396.43,1700
1269,45766730,0.50,-396.50,1700
1270,45768731,0.50,-396.50,1700
1271,45770730,0.50,-396.50,1700
1272,45772731,0.50,-396.51,1700
1273,45774731,0.50,-396.51,1700
1274,45776730,0.50,-396.51,1700
1275,45778731,0.50,-396.45,1700
1276,45780731,0.50,-396.45,1700
1277,45782730,0.50,-396.45,1700
1278,45784731,0.50,-396.46,1700
1279,45786731,0.50,-396.46,1700
1280,45788730,0.50,-396.46,1700
1281,45790731,0.50,-396.47,1700
1282,45792731,0.50,-396.47,1700
1283,45794730,0.50,-396.47,1700
1284,45796731,0.50,-396.48,1700
1285,45798731,0.50,-396.48,1700
1286,45800730,0.50,-396.48,1700
1287,45802731,0.50,-396.43,1700
1288,45804731,0.50,-396.43,1700
1289,45806731,0.50,-396.43,1700
1290,45808730,0.50,-396.34,1700
1291,45810731,0.50,-396.34,1700
1292,45812731,0.50,-396.34,1700
1293,45814730,0.50,-396.36,1700
1294,45816731,0.50,-396.36,1700
1295,45818730,0.50,-396.36,1700
1296,45820731,0.50,-396.32,1700
1297,45822731,0.50,-396.32,1700
1298,45824731,0.50,-396.32,1700
1299,45826730,0.50,-396.23,1700
1300,45828731,0.50,-396.23,1700
1301,45830730,0.50,-396.23,1700
1302,45832731,0.50,-396.32,1700
1303,45834731,0.50,-396.32,1700
1304,45836730,0.50,-396.32,1700
1305,45838731,0.50,-396.28,1700
1306,45840731,0.50,-396.28,1700
1307,45842730,0.50,-396.28,1700
1308,45844731,0.50,-396.31,1700
1309,45846731,0.50,-396.31,1700
1310,45848730,0.50,-396.31,1700
1311,45850731,0.50,-396.28,1700
1312,45852731,0.50,-396.28,1700
1313,45854730,0.50,-396.28,1700
1314,45856731,0.50,-396.25,1700
1315,45858731,0.50,-396.25,1700
1316,45860730,0.50,-396.25,1700
1317,45862731,0.50,-396.28,1700
1318,45864731,0.50,-396.28,1700
1319,45866730,0.50,-396.28,1700
1320,45868731,0.50,-396.31,1700
1321,45870731,0.50,-396.31,1700
1322,45872731,0.50,-396.31,1700
1323,45874730,0.50,-396.34,1700
1324,45876731,0.50,-396.34,1700
1325,45878730,0.50,-396.34,1700
1326,45880731,0.50,-396.42,1700
1327,45882731,0.50,-396.42,1700
1328,45884730,0.50,-396.42,1700
1329,45886731,0.50,-396.37,1700
1330,45888731,0.50,-396.37,1700
1331,45890731,0.50,-396.37,1700
1332,45892730,0.50,-396.34,1700
1333,45894731,0.50,-396.34,1700
1334,45896730,0.50,-396.34,1700
1335,45898731,0.50,-396.36,1700
1336,45900731,0.50,-396.36,1700
1337,45902730,0.50,-396.36,1700
1338,45904731,0.50,-396.44,1700
1339,45906731,0.50,-396.44,1700
1340,45908731,0.50,-396.44,1700
1341,45910730,0.50,-396.40,1700
1342,45912731,0.50,-396.40,1700
1343,45914730,0.50,-396.40,1700
1344,45916731,0.50,-396.35,1700
1345,45918731,0.50,-396.35,1700
1346,45920730,0.50,-396.35,1700
1347,45922731,0.50,-396.48,1700
1348,45924731,0.50,-396.48,1700
1349,45926730,0.50,-396.48,1700
1350,45928731,0.50,-396.49,1700
1351,45930731,0.50,-396.49,1700
1352,45932730,0.50,-396.49,1700
1353,45934731,0.50,-396.39,1700
1354,45936731,0.50,-396.39,1700
1355,45938730,0.50,-396.39,1700
1356,45940731,0.50,-396.46,1700
1357,45942731,0.50,-396.46,1700
1358,45944730,0.50,-396.46,1700
1359,45946731,0.50,-396.41,1700
1360,45948731,0.50,-396.41,1700
1361,45950730,0.50,-396.41,1700
1362,45952731,0.50,-396.32,1700
1363,45954731,0.50,-396.32,1700
1364,45956730,0.50,-396.32,1700
1365,45958731,0.50,-396.28,1700
1366,45960731,0.50,-396.28,1700
1367,45962730,0.50,-396.28,1700
1368,45964731,0.50,-396.31,1700
1369,45966731,0.50,-396.31,1700
1370,45968731,0.50,-396.31,1700
1371,45970730,0.50,-396.34,1700
1372,45972731,0.50,-396.34,1700
1373,45974731,0.50,-396.34,1700
1374,45976730,0.50,-396.31,1700
1375,45978731,0.50,-396.31,1700
1376,45980731,0.50,-396.31,1700
1377,45982730,0.50,-396.33,1700
1378,45984731,0.50,-396.33,1700
1379,45986730,0.50,-396.33,1700
1380,45988731,0.50,-396.41,1700
1381,45990731,0.50,-396.41,1700
1382,45992730,0.50,-396.41,1700
1383,45994731,0.50,-396.31,1700
1384,45996731,0.50,-396.31,1700
1385,45998730,0.50,-396.31,1700
1386,46000731,0.50,-396.28,1700
1387,46002731,0.50,-396.28,1700
1388,46004730,0.50,-396.28,1700
1389,46006731,0.50,-396.25,1700
1390,46008731,0.50,-396.25,1700
1391,46010730,0.50,-396.25,1700
1392,46012731,0.50,-396.22,1700
1393,46014731,0.50,-396.22,1700
1394,46016731,0.50,-396.22,1700
1395,46018730,0.50,-396.26,1700
1396,46020731,0.50,-396.26,1700
1397,46022731,0.50,-396.26,1700
1398,46024730,0.50,-396.24,1700
1399,46026731,0.50,-396.24,1700
1400,46028731,0.50,-396.24,1700
1401,46030730,0.50,-396.33,1700
1402,46032731,0.50,-396.33,1700
1403,46034730,0.50,-396.33,1700
1404,46036731,0.50,-396.34,1700
1405,46038731,0.50,-396.34,1700
1406,46040731,0.50,-396.34,1700
1407,46042730,0.50,-396.31,1700
1408,46044731,0.50,-396.31,1700
1409,46046731,0.50,-396.31,1700
1410,46048730,0.50,-396.40,1700
1411,46050731,0.50,-396.40,1700
1412,46052730,0.50,-396.40,1700
1413,46054731,0.50,-396.35,1700
1414,46056731,0.50,-396.35,1700
1415,46058730,0.50,-396.35,1700
1416,46060731,0.50,-396.37,1700
1417,46062731,0.50,-396.37,1700
1418,46064730,0.50,-396.37,1700
1419,46066731,0.50,-396.39,1700
1420,46068731,0.50,-396.39,1700
1421,46070730,0.50,-396.39,1700
1422,46072731,0.50,-396.35,1700
1423,46074731,0.50,-396.35,1700
1424,46076731,0.50,-396.35,1700
1425,46078730,0.50,-396.38,1700
1426,46080731,0.50,-396.38,1700
1427,46082731,0.50,-396.38,1700
1428,46084730,0.50,-396.34,1700
1429,46086731,0.50,-396.34,1700
1430,46088730,0.50,-396.34,1700
1431,46090731,0.50,-396.36,1700
1432,46092731,0.50,-396.36,1700
1433,46094730,0.50,-396.36,1700
1434,46096731,0.50,-396.43,1700
1435,46098731,0.50,-396.43,1700
1436,46100730,0.50,-396.43,1700
1437,46102731,0.50,-396.45,1700
1438,46104731,0.50,-396.45,1700
1439,46106730,0.50,-396.45,1700
1440,46108731,0.50,-396.46,1700
1441,46110731,0.50,-396.46,1700
1442,46112730,0.50,-396.46,1700
1443,46114731,0.50,-396.52,1700
1444,46116731,0.50,-396.52,1700
1445,46118730,0.50,-396.52,1700
1446,46120731,0.50,-396.47,1700
1447,46122731,0.50,-396.47,1700
1448,46124730,0.50,-396.47,1700
1449,46126731,0.50,-396.48,1700
1450,46128731,0.50,-396.48,1700
1451,46130730,0.50,-396.48,1700
1452,46132731,0.50,-396.49,1700
1453,46134731,0.50,-396.49,1700
1454,46136731,0.50,-396.49,1700
1455,46138730,0.50,-396.45,1700
1456,46140731,0.50,-396.45,1700
1457,46142730,0.50,-396.45,1700
1458,46144731,0.50,-396.51,1700
1459,46146731,0.50,-396.51,1700
1460,46148730,0.50,-396.51,1700
1461,46150731,0.50,-396.51,1700
1462,46152731,0.50,-396.51,1700
1463,46154730,0.50,-396.51,1700
1464,46156731,0.50,-396.52,1700
1465,46158731,0.50,-396.52,1700
1466,46160730,0.50,-396.52,1700
1467,46162731,0.50,-396.52,1700
1468,46164731,0.50,-396.52,1700
1469,46166731,0.50,-396.52,1700
1470,46168730,0.50,-396.53,1700
1471,46170731,0.50,-396.53,1700
1472,46172730,0.50,-396.53,1700
1473,46174731,0.50,-396.53,1700
1474,46176731,0.50,-396.53,1700
1475,46178730,0.50,-396.53,1700
1476,46180731,0.50,-396.53,1700
1477,46182731,0.50,-396.53,1700
1478,46184730,0.50,-396.53,1700
1479,46186731,0.50,-396.65,1700
1480,46188730,0.50,-396.65,1700
1481,46190731,0.50,-396.65,1700
1482,46192731,0.50,-396.64,1700
1483,46194730,0.50,-396.64,1700
1484,46196731,0.50,-396.64,1700
1485,46198731,0.50,-396.58,1700
1486,46200731,0.50,-396.58,1700
1487,46202731,0.50,-396.58,1700
1488,46204730,0.50,-396.64,1700
1489,46206731,0.50,-396.64,1700
1490,46208731,0.50,-396.64,1700
1491,46210730,0.50,-396.63,1700
1492,46212731,0.50,-396.63,1700
1493,46214730,0.50,-396.63,1700
1494,46216731,0.50,-396.56,1700
1495,46218731,0.50,-396.56,1700
1496,46220731,0.50,-396.56,1700
1497,46222730,0.50,-396.62,1700
1498,46224731,0.50,-396.62,1700
1499,46226731,0.50,-396.62,1700
1500,46228730,0.50,-396.62,1700
1501,46230731,0.50,-396.62,1700
1502,46232731,0.50,-396.62,1700
1503,46234730,0.50,-396.67,1700
1504,46236731,0.50,-396.67,1700
1505,46238730,0.50,-396.67,1700
1506,46240731,0.50,-396.65,1700
1507,46242731,0.50,-396.65,1700
1508,46244730,0.50,-396.65,1700
1509,46246731,0.50,-396.64,1700
1510,46248731,0.50,-396.64,1700
1511,46250730,0.50,-396.64,1700
1512,46252731,0.50,-396.69,1700
1513,46254731,0.50,-396.69,1700
1514,46256730,0.50,-396.69,1700
1515,46258731,0.50,-396.62,1700
1516,46260731,0.50,-396.62,1700
1517,46262730,0.50,-396.62,1700
1518,46264731,0.50,-396.61,1700
1519,46266731,0.50,-396.61,1700
1520,46268730,0.50,-396.61,1700
1521,46270731,0.50,-396.67,1700
1522,46272731,0.50,-396.67,1700
1523,46274730,0.50,-396.67,1700
