i,step,speed,pwm
777,75690792,0.80,-0.25,1820
778,75692792,0.80,-0.25,1820
779,75694791,0.80,-0.25,1820
780,75696792,0.80,-0.23,1820
781,75698792,0.80,-0.23,1820
782,75700791,0.80,-0.23,1820
783,75702792,0.80,-0.20,1820
784,75704792,0.80,-0.20,1820
785,75706791,0.80,-0.20,1820
786,75708792,0.80,-0.18,1820
787,75710792,0.80,-0.18,1820
788,75712791,0.80,-0.18,1820
789,75714792,0.80,-0.91,1820
790,75716792,0.80,-0.91,1820
791,75718791,0.80,-0.91,1820
792,75720792,0.80,-0.81,1820
793,75722792,0.80,-0.81,1820
794,75724791,0.80,-0.81,1820
795,75726792,0.80,-0.73,1820
796,75728792,0.80,-0.73,1820
797,75730791,0.80,-0.73,1820
798,75732792,0.80,-0.66,1820
799,75734792,0.80,-0.66,1820
800,75736791,0.80,-0.66,1820
801,75738792,0.80,-0.59,1820
802,75740792,0.80,-0.59,1820
803,75742791,0.80,-0.59,1820
804,75744792,0.80,-0.53,1820
805,75746792,0.80,-0.53,1820
806,75748791,0.80,-0.53,1820
807,75750792,0.80,-0.48,1820
808,75752792,0.80,-0.48,1820
809,75754791,0.80,-0.48,1820
810,75756792,0.80,-1.23,1820
811,75758792,0.80,-1.23,1820
812,75760791,0.80,-1.23,1820
813,75762792,0.80,-1.11,1820
814,75764792,0.80,-1.11,1820
815,75766791,0.80,-1.11,1820
816,75768792,0.80,-1.00,1820
817,75770792,0.80,-1.00,1820
818,75772791,0.80,-1.00,1820
819,75774792,0.80,-0.90,1820
820,75776792,0.80,-0.90,1820
821,75778791,0.80,-0.90,1820
822,75780792,0.80,-1.60,1820
823,75782792,0.80,-1.60,1820
824,75784792,0.80,-1.60,1820
825,75786791,0.80,-1.44,1820
826,75788792,0.80,-1.44,1820
827,75790792,0.80,-1.44,1820
828,75792791,0.80,-1.29,1820
829,75794792,0.80,-1.29,1820
830,75796792,0.80,-1.29,1820
831,75798791,0.80,-1.91,1820
832,75800792,0.80,-1.91,1820
833,75802792,0.80,-1.91,1820
834,75804791,0.80,-1.72,1820
835,75806792,0.80,-1.72,1820
836,75808792,0.80,-1.72,1820
837,75810791,0.80,-1.55,1820
838,75812792,0.80,-1.55,1820
839,75814792,0.80,-1.55,1820
840,75816791,0.80,-1.39,1820
841,75818792,0.80,-1.39,1820
842,75820792,0.80,-1.39,1820
843,75822791,0.80,-2.10,1820
844,75824792,0.80,-2.10,1820
845,75826792,0.80,-2.10,1820
846,75828791,0.80,-1.89,1820
847,75830792,0.80,-1.89,1820
848,75832792,0.80,-1.89,1820
849,75834791,0.80,-1.70,1820
850,75836792,0.80,-1.70,1820
851,75838792,0.80,-1.70,1820
852,75840791,0.80,-1.53,1820
853,75842792,0.80,-1.53,1820
854,75844792,0.80,-1.53,1820
855,75846791,0.80,-1.38,1820
856,75848792,0.80,-1.38,1820
857,75850792,0.80,-1.38,1820
858,75852791,0.80,-1.24,1820
859,75854792,0.80,-1.24,1820
860,75856792,0.80,-1.24,1820
861,75858791,0.80,-1.12,1820
862,75860792,0.80,-1.12,1820
863,75862792,0.80,-1.12,1820
864,75864791,0.80,-1.01,1820
865,75866792,0.80,-1.01,1820
866,75868792,0.80,-1.01,1820
867,75870791,0.80,-0.90,1820
868,75872792,0.80,-0.90,1820
869,75874792,0.80,-0.90,1820
870,75876791,0.80,-0.81,1820
871,75878792,0.80,-0.81,1820
872,75880792,0.80,-0.81,1820
873,75882791,0.80,-0.73,1820
874,75884792,0.80,-0.73,1820
875,75886792,0.80,-0.73,1820
876,75888791,0.80,-1.46,1820
877,75890792,0.80,-1.46,1820
878,75892791,0.80,-1.46,1820
879,75894792,0.80,-1.31,1820
880,75896792,0.80,-1.31,1820
881,75898791,0.80,-1.31,1820
882,75900792,0.80,-1.18,1820
883,75902792,0.80,-1.18,1820
884,75904791,0.80,-1.18,1820
885,75906792,0.80,-1.06,1820
886,75908792,0.80,-1.06,1820
887,75910791,0.80,-1.06,1820
888,75912792,0.80,-0.96,1820
889,75914792,0.80,-0.96,1820
890,75916791,0.80,-0.96,1820
891,75918792,0.80,-0.86,1820
892,75920792,0.80,-0.86,1820
893,75922791,0.80,-0.86,1820
894,75924792,0.80,-0.77,1820
895,75926792,0.80,-0.77,1820
896,75928791,0.80,-0.77,1820
897,75930792,0.80,-0.70,1820
898,75932792,0.80,-0.70,1820
899,75934791,0.80,-0.70,1820
900,75936792,0.80,-0.63,1820
901,75938792,0.80,-0.63,1820
902,75940791,0.80,-0.63,1820
903,75942792,0.80,-0.56,1820
904,75944792,0.80,-0.56,1820
905,75946791,0.80,-0.56,1820
906,75948792,0.80,-0.51,1820
907,75950792,0.80,-0.51,1820
908,75952791,0.80,-0.51,1820
909,75954792,0.80,-0.46,1820
910,75956792,0.80,-0.46,1820
911,75958791,0.80,-0.46,1820
912,75960792,0.80,-0.41,1820
913,75962792,0.80,-0.41,1820
914,75964791,0.80,-0.41,1820
915,75966792,0.80,-0.37,1820
916,75968792,0.80,-0.37,1820
917,75970791,0.80,-0.37,1820
918,75972792,0.80,-0.33,1820
919,75974792,0.80,-0.33,1820
920,75976791,0.80,-0.33,1820
921,75978792,0.80,-0.30,1820
922,75980792,0.80,-0.30,1820
923,75982791,0.80,-0.30,1820
924,75984792,0.80,-1.01,1820
925,75986792,0.80,-1.01,1820
926,75988792,0.80,-1.01,1820
927,75990791,0.80,-0.91,1820
928,75992792,0.80,-0.91,1820
929,75994792,0.80,-0.91,1820
930,75996791,0.80,-0.82,1820
931,75998792,0.80,-0.82,1820
932,76000792,0.80,-0.82,1820
933,76002791,0.80,-0.74,1820
934,76004792,0.80,-0.74,1820
935,76006792,0.80,-0.74,1820
936,76008791,0.80,-0.66,1820
937,76010792,0.80,-0.66,1820
938,76012792,0.80,-0.66,1820
939,76014791,0.80,-0.60,1820
940,76016792,0.80,-0.60,1820
941,76018792,0.80,-0.60,1820
942,76020791,0.80,-0.54,1820
943,76022792,0.80,-0.54,1820
944,76024792,0.80,-0.54,1820
945,76026791,0.80,-0.48,1820
946,76028792,0.80,-0.48,1820
947,76030792,0.80,-0.48,1820
948,76032791,0.80,-0.44,1820
949,76034792,0.80,-0.44,1820
950,76036792,0.80,-0.44,1820
951,76038791,0.80,-0.39,1820
952,76040792,0.80,-0.39,1820
953,76042792,0.80,-0.39,1820
954,76044791,0.80,-0.35,1820
955,76046792,0.80,-0.35,1820
956,76048792,0.80,-0.35,1820
957,76050791,0.80,-0.32,1820
958,76052792,0.80,-0.32,1820
959,76054792,0.80,-0.32,1820
960,76056791,0.80,-0.29,1820
961,76058792,0.80,-0.29,1820
962,76060792,0.80,-0.29,1820
963,76062791,0.80,-0.26,1820
964,76064792,0.80,-0.26,1820
965,76066792,0.80,-0.26,1820
966,76068791,0.80,-0.23,1820
967,76070792,0.80,-0.23,1820
968,76072792,0.80,-0.23,1820
969,76074791,0.80,-0.21,1820
970,76076792,0.80,-0.21,1820
971,76078792,0.80,-0.21,1820
972,76080791,0.80,-0.19,1820
973,76082792,0.80,-0.19,1820
974,76084792,0.80,-0.19,1820
975,76086791,0.80,-0.17,1820
976,76088792,0.80,-0.17,1820
977,76090792,0.80,-0.17,1820
978,76092791,0.80,-0.95,1820
979,76094791,0.80,-0.95,1820
980,76096792,0.80,-0.95,1820
981,76098792,0.80,-0.85,1820
982,76100792,0.80,-0.85,1820
983,76102791,0.80,-0.85,1820
984,76104792,0.80,-0.77,1820
985,76106792,0.80,-0.77,1820
986,76108792,0.80,-0.77,1820
987,76110791,0.80,-0.69,1820
988,76112791,0.80,-0.69,1820
989,76114792,0.80,-0.69,1820
990,76116792,0.80,-1.36,1820
991,76118792,0.80,-1.36,1820
992,76120791,0.80,-1.36,1820
993,76122792,0.80,-1.22,1820
994,76124792,0.80,-1.22,1820
995,76126791,0.80,-1.22,1820
996,76128792,0.80,-1.10,1820
997,76130792,0.80,-1.10,1820
998,76132791,0.80,-1.10,1820
999,76134792,0.80,-0.99,1820
1000,76136792,0.80,-0.99,1820
1001,76138791,0.80,-0.99,1820
1002,76140792,0.80,-0.89,1820
1003,76142792,0.80,-0.89,1820
1004,76144791,0.80,-0.89,1820
1005,76146792,0.80,-0.80,1820
1006,76148792,0.80,-0.80,1820
1007,76150791,0.80,-0.80,1820
1008,76152792,0.80,-0.72,1820
1009,76154792,0.80,-0.72,1820
1010,76156791,0.80,-0.72,1820
1011,76158792,0.80,-0.65,1820
1012,76160792,0.80,-0.65,1820
1013,76162791,0.80,-0.65,1820
1014,76164792,0.80,-0.58,1820
1015,76166792,0.80,-0.58,1820
1016,76168791,0.80,-0.58,1820
1017,76170792,0.80,-0.53,1820
1018,76172792,0.80,-0.53,1820
1019,76174791,0.80,-0.53,1820
1020,76176792,0.80,-0.47,1820
1021,76178792,0.80,-0.47,1820
1022,76180791,0.80,-0.47,1820
1023,76182792,0.80,-0.43,1820
1024,76184792,0.80,-0.43,1820
1025,76186791,0.80,-0.43,1820
1026,76188792,0.80,-0.38,1820
1027,76190792,0.80,-0.38,1820
1028,76192791,0.80,-0.38,1820
1029,76194792,0.80,-0.34,1820
1030,76196792,0.80,-0.34,1820
1031,76198791,0.80,-0.34,1820
1032,76200792,0.80,-1.10,1820
1033,76202792,0.80,-1.10,1820
1034,76204791,0.80,-1.10,1820
1035,76206792,0.80,-0.99,1820
1036,76208792,0.80,-0.99,1820
1037,76210791,0.80,-0.99,1820
1038,76212792,0.80,-0.89,1820
1039,76214792,0.80,-0.89,1820
1040,76216791,0.80,-0.89,1820
1041,76218792,0.80,-0.80,1820
1042,76220792,0.80,-0.80,1820
1043,76222791,0.80,-0.80,1820
1044,76224792,0.80,-0.72,1820
1045,76226792,0.80,-0.72,1820
1046,76228791,0.80,-0.72,1820
1047,76230792,0.80,-0.65,1820
1048,76232792,0.80,-0.65,1820
1049,76234791,0.80,-0.65,1820
1050,76236792,0.80,-0.58,1820
1051,76238792,0.80,-0.58,1820
1052,76240791,0.80,-0.58,1820
1053,76242792,0.80,-0.53,1820
1054,76244792,0.80,-0.53,1820
1055,76246791,0.80,-0.53,1820
1056,76248792,0.80,-0.47,1820
1057,76250792,0.80,-0.47,1820
1058,76252791,0.80,-0.47,1820
1059,76254792,0.80,-0.43,1820
1060,76256792,0.80,-0.43,1820
1061,76258791,0.80,-0.43,1820
1062,76260792,0.80,-0.38,1820
1063,76262792,0.80,-0.38,1820
1064,76264791,0.80,-0.38,1820
1065,76266792,0.80,-0.35,1820
1066,76268792,0.80,-0.35,1820
1067,76270791,0.80,-0.35,1820
1068,76272792,0.80,-0.31,1820
1069,76274792,0.80,-0.31,1820
1070,76276791,0.80,-0.31,1820
1071,76278792,0.80,-0.28,1820
1072,76280792,0.80,-0.28,1820
1073,76282791,0.80,-0.28,1820
1074,76284792,0.80,-0.25,1820
1075,76286792,0.80,-0.25,1820
1076,76288791,0.80,-0.25,1820
1077,76290792,0.80,-0.23,1820
1078,76292792,0.80,-0.23,1820
1079,76294791,0.80,-0.23,1820
1080,76296792,0.80,-0.20,1820
1081,76298792,0.80,-0.20,1820
1082,76300791,0.80,-0.20,1820
1083,76302792,0.80,-0.18,1820
1084,76304792,0.80,-0.18,1820
1085,76306791,0.80,-0.18,1820
1086,76308792,0.80,-0.17,1820
1087,76310792,0.80,-0.17,1820
1088,76312791,0.80,-0.17,1820
1089,76314792,0.80,-0.15,1820
1090,76316792,0.80,-0.15,1820
1091,76318791,0.80,-0.15,1820
1092,76320792,0.80,-0.13,1820
1093,76322792,0.80,-0.13,1820
1094,76324791,0.80,-0.13,1820
1095,76326792,0.80,-0.12,1820
1096,76328792,0.80,-0.12,1820
1097,76330791,0.80,-0.12,1820
1098,76332792,0.80,-0.11,1820
1099,76334792,0.80,-0.11,1820
1100,76336791,0.80,-0.11,1820
1101,76338792,0.80,-0.10,1820
1102,76340792,0.80,-0.10,1820
1103,76342791,0.80,-0.10,1820
1104,76344792,0.80,-0.84,1820
1105,76346792,0.80,-0.84,1820
1106,76348792,0.80,-0.84,1820
1107,76350791,0.80,-0.75,1820
1108,76352791,0.80,-0.75,1820
1109,76354792,0.80,-0.75,1820
1110,76356792,0.80,-0.68,1820
1111,76358792,0.80,-0.68,1820
1112,76360792,0.80,-0.68,1820
1113,76362791,0.80,-1.40,1820
1114,76364792,0.80,-1.40,1820
1115,76366791,0.80,-1.40,1820
1116,76368792,0.80,-1.26,1820
1117,76370792,0.80,-1.26,1820
1118,76372791,0.80,-1.26,1820
1119,76374792,0.80,-1.13,1820
1120,76376792,0.80,-1.13,1820
1121,76378791,0.80,-1.13,1820
1122,76380792,0.80,-1.02,1820
1123,76382792,0.80,-1.02,1820
1124,76384791,0.80,-1.02,1820
1125,76386792,0.80,-1.71,1820
1126,76388792,0.80,-1.71,1820
1127,76390792,0.80,-1.71,1820
1128,76392791,0.80,-1.54,1820
1129,76394792,0.80,-1.54,1820
1130,76396792,0.80,-1.54,1820
1131,76398791,0.80,-1.38,1820
1132,76400792,0.80,-1.38,1820
1133,76402792,0.80,-1.38,1820
1134,76404791,0.80,-1.24,1820
1135,76406792,0.80,-1.24,1820
1136,76408792,0.80,-1.24,1820
1137,76410791,0.80,-1.12,1820
1138,76412792,0.80,-1.12,1820
1139,76414792,0.80,-1.12,1820
1140,76416791,0.80,-1.01,1820
1141,76418792,0.80,-1.01,1820
1142,76420792,0.80,-1.01,1820
1143,76422791,0.80,-0.91,1820
1144,76424792,0.80,-0.91,1820
1145,76426792,0.80,-0.91,1820
1146,76428791,0.80,-0.82,1820
1147,76430792,0.80,-0.82,1820
1148,76432792,0.80,-0.82,1820
1149,76434791,0.80,-0.73,1820
1150,76436792,0.80,-0.73,1820
1151,76438792,0.80,-0.73,1820
1152,76440791,0.80,-0.66,1820
1153,76442792,0.80,-0.66,1820
1154,76444792,0.80,-0.66,1820
1155,76446791,0.80,-0.60,1820
1156,76448792,0.80,-0.60,1820
1157,76450792,0.80,-0.60,1820
1158,76452791,0.80,-0.54,1820
1159,76454792,0.80,-0.54,1820
1160,76456792,0.80,-0.54,1820
1161,76458791,0.80,-0.48,1820
1162,76460792,0.80,-0.48,1820
1163,76462792,0.80,-0.48,1820
1164,76464791,0.80,-0.43,1820
1165,76466792,0.80,-0.43,1820
1166,76468792,0.80,-0.43,1820
1167,76470791,0.80,-0.39,1820
1168,76472792,0.80,-0.39,1820
1169,76474792,0.80,-0.39,1820
1170,76476791,0.80,-0.35,1820
1171,76478792,0.80,-0.35,1820
1172,76480792,0.80,-0.35,1820
1173,76482791,0.80,-0.32,1820
1174,76484792,0.80,-0.32,1820
1175,76486792,0.80,-0.32,1820
1176,76488791,0.80,-0.28,1820
1177,76490792,0.80,-0.28,1820
1178,76492792,0.80,-0.28,1820
1179,76494791,0.80,-0.26,1820
1180,76496792,0.80,-0.26,1820
1181,76498792,0.80,-0.26,1820
1182,76500791,0.80,-0.23,1820
1183,76502792,0.80,-0.23,1820
1184,76504792,0.80,-0.23,1820
1185,76506791,0.80,-0.21,1820
1186,76508792,0.80,-0.21,1820
1187,76510792,0.80,-0.21,1820
1188,76512791,0.80,-0.19,1820
1189,76514792,0.80,-0.19,1820
1190,76516792,0.80,-0.19,1820
1191,76518791,0.80,-0.17,1820
1192,76520792,0.80,-0.17,1820
1193,76522792,0.80,-0.17,1820
1194,76524791,0.80,-0.15,1820
1195,76526792,0.80,-0.15,1820
1196,76528792,0.80,-0.15,1820
1197,76530791,0.80,-0.14,1820
1198,76532792,0.80,-0.14,1820
1199,76534792,0.80,-0.14,1820
1200,76536791,0.80,-0.12,1820
1201,76538792,0.80,-0.12,1820
1202,76540792,0.80,-0.12,1820
1203,76542791,0.80,-0.11,1820
1204,76544792,0.80,-0.11,1820
1205,76546792,0.80,-0.11,1820
1206,76548791,0.80,-0.10,1820
1207,76550792,0.80,-0.10,1820
1208,76552792,0.80,-0.10,1820
1209,76554791,0.80,-0.09,1820
1210,76556792,0.80,-0.09,1820
1211,76558792,0.80,-0.09,1820
1212,76560791,0.80,-0.08,1820
1213,76562792,0.80,-0.08,1820
1214,76564792,0.80,-0.08,1820
1215,76566791,0.80,-0.07,1820
1216,76568792,0.80,-0.07,1820
1217,76570792,0.80,-0.07,1820
1218,76572791,0.80,-0.87,1820
1219,76574792,0.80,-0.87,1820
1220,76576791,0.80,-0.87,1820
1221,76578792,0.80,-0.78,1820
1222,76580792,0.80,-0.78,1820
1223,76582791,0.80,-0.78,1820
1224,76584792,0.80,-0.71,1820
1225,76586792,0.80,-0.71,1820
1226,76588791,0.80,-0.71,1820
1227,76590792,0.80,-0.63,1820
1228,76592792,0.80,-0.63,1820
1229,76594791,0.80,-0.63,1820
1230,76596792,0.80,-0.57,1820
1231,76598792,0.80,-0.57,1820
1232,76600791,0.80,-0.57,1820
1233,76602792,0.80,-0.51,1820
1234,76604792,0.80,-0.51,1820
1235,76606791,0.80,-0.51,1820
1236,76608792,0.80,-0.46,1820
1237,76610792,0.80,-0.46,1820
1238,76612791,0.80,-0.46,1820
1239,76614792,0.80,-0.42,1820
1240,76616792,0.80,-0.42,1820
1241,76618791,0.80,-0.42,1820
1242,76620792,0.80,-0.37,1820
1243,76622792,0.80,-0.37,1820
1244,76624791,0.80,-0.37,1820
1245,76626792,0.80,-0.34,1820
1246,76628792,0.80,-0.34,1820
1247,76630791,0.80,-0.34,1820
1248,76632792,0.80,-0.30,1820
1249,76634792,0.80,-0.30,1820
1250,76636791,0.80,-0.30,1820
1251,76638792,0.80,-0.27,1820
1252,76640792,0.80,-0.27,1820
1253,76642791,0.80,-0.27,1820
1254,76644792,0.80,-0.25,1820
1255,76646792,0.80,-0.25,1820
1256,76648791,0.80,-0.25,1820
1257,76650792,0.80,-0.22,1820
1258,76652792,0.80,-0.22,1820
1259,76654791,0.80,-0.22,1820
1260,76656792,0.80,-0.20,1820
1261,76658792,0.80,-0.20,1820
1262,76660791,0.80,-0.20,1820
1263,76662792,0.80,-0.18,1820
1264,76664792,0.80,-0.18,1820
1265,76666791,0.80,-0.18,1820
1266,76668792,0.80,-0.16,1820
1267,76670792,0.80,-0.16,1820
1268,76672791,0.80,-0.16,1820
1269,76674792,0.80,-0.15,1820
1270,76676792,0.80,-0.15,1820
1271,76678791,0.80,-0.15,1820
1272,76680792,0.80,-0.13,1820
1273,76682792,0.80,-0.13,1820
1274,76684791,0.80,-0.13,1820
1275,76686792,0.80,-0.12,1820
1276,76688792,0.80,-0.12,1820
1277,76690791,0.80,-0.12,1820
1278,76692792,0.80,-0.11,1820
1279,76694792,0.80,-0.11,1820
1280,76696791,0.80,-0.11,1820
1281,76698792,0.80,-0.10,1820
1282,76700792,0.80,-0.10,1820
1283,76702791,0.80,-0.10,1820
1284,76704792,0.80,-0.09,1820
1285,76706792,0.80,-0.09,1820
1286,76708791,0.80,-0.09,1820
1287,76710792,0.80,-0.08,1820
1288,76712792,0.80,-0.08,1820
1289,76714791,0.80,-0.08,1820
1290,76716792,0.80,-0.07,1820
1291,76718792,0.80,-0.07,1820
1292,76720791,0.80,-0.07,1820
1293,76722792,0.80,-0.06,1820
1294,76724792,0.80,-0.06,1820
1295,76726791,0.80,-0.06,1820
1296,76728792,0.80,-0.06,1820
1297,76730792,0.80,-0.06,1820
1298,76732791,0.80,-0.06,1820
1299,76734792,0.80,-0.05,1820
1300,76736792,0.80,-0.05,1820
1301,76738791,0.80,-0.05,1820
1302,76740792,0.80,-0.05,1820
1303,76742792,0.80,-0.05,1820
1304,76744791,0.80,-0.05,1820
1305,76746792,0.80,-0.04,1820
1306,76748792,0.80,-0.04,1820
1307,76750791,0.80,-0.04,1820
1308,76752792,0.80,-0.04,1820
1309,76754792,0.80,-0.04,1820
1310,76756791,0.80,-0.04,1820
1311,76758792,0.80,-0.03,1820
1312,76760792,0.80,-0.03,1820
1313,76762791,0.80,-0.03,1820
1314,76764792,0.80,-0.83,1820
1315,76766792,0.80,-0.83,1820
1316,76768791,0.80,-0.83,1820
1317,76770792,0.80,-0.74,1820
1318,76772792,0.80,-0.74,1820
1319,76774791,0.80,-0.74,1820
1320,76776792,0.80,-0.67,1820
1321,76778792,0.80,-0.67,1820
1322,76780791,0.80,-0.67,1820
1323,76782792,0.80,-0.60,1820
1324,76784792,0.80,-0.60,1820
1325,76786791,0.80,-0.60,1820
1326,76788792,0.80,-0.54,1820
1327,76790792,0.80,-0.54,1820
1328,76792791,0.80,-0.54,1820
1329,76794792,0.80,-0.49,1820
1330,76796792,0.80,-0.49,1820
1331,76798791,0.80,-0.49,1820
1332,76800792,0.80,-0.44,1820
1333,76802792,0.80,-0.44,1820
1334,76804791,0.80,-0.44,1820
1335,76806792,0.80,-0.40,1820
1336,76808792,0.80,-0.40,1820
1337,76810791,0.80,-0.40,1820
1338,76812792,0.80,-0.36,1820
1339,76814792,0.80,-0.36,1820
1340,76816791,0.80,-0.36,1820
1341,76818792,0.80,-0.32,1820
1342,76820792,0.80,-0.32,1820
1343,76822791,0.80,-0.32,1820
1344,76824792,0.80,-0.29,1820
1345,76826792,0.80,-0.29,1820
1346,76828791,0.80,-0.29,1820
1347,76830792,0.80,-0.26,1820
1348,76832792,0.80,-0.26,1820
1349,76834791,0.80,-0.26,1820
1350,76836792,0.80,-0.23,1820
1351,76838792,0.80,-0.23,1820
1352,76840791,0.80,-0.23,1820
1353,76842792,0.80,-0.21,1820
1354,76844792,0.80,-0.21,1820
1355,76846791,0.80,-0.21,1820
1356,76848792,0.80,-0.19,1820
1357,76850792,0.80,-0.19,1820
1358,76852791,0.80,-0.19,1820
1359,76854792,0.80,-0.96,1820
1360,76856792,0.80,-0.96,1820
1361,76858791,0.80,-0.96,1820
1362,76860792,0.80,-0.86,1820
1363,76862792,0.80,-0.86,1820
1364,76864791,0.80,-0.86,1820
1365,76866792,0.80,-0.78,1820
1366,76868792,0.80,-0.78,1820
1367,76870791,0.80,-0.78,1820
1368,76872792,0.80,-0.70,1820
1369,76874792,0.80,-0.70,1820
1370,76876791,0.80,-0.70,1820
1371,76878792,0.80,-0.63,1820
1372,76880792,0.80,-0.63,1820
1373,76882791,0.80,-0.63,1820
1374,76884792,0.80,-0.57,1820
1375,76886792,0.80,-0.57,1820
1376,76888791,0.80,-0.57,1820
1377,76890792,0.80,-0.51,1820
1378,76892792,0.80,-0.51,1820
1379,76894791,0.80,-0.51,1820
1380,76896792,0.80,-0.46,1820
1381,76898792,0.80,-0.46,1820
1382,76900791,0.80,-0.46,1820
1383,76902792,0.80,-0.41,1820
1384,76904792,0.80,-0.41,1820
1385,76906791,0.80,-0.41,1820
1386,76908792,0.80,-0.37,1820
1387,76910792,0.80,-0.37,1820
1388,76912791,0.80,-0.37,1820
1389,76914792,0.80,-0.33,1820
1390,76916792,0.80,-0.33,1820
1391,76918791,0.80,-0.33,1820
1392,76920792,0.80,-0.30,1820
1393,76922792,0.80,-0.30,1820
1394,76924791,0.80,-0.30,1820
1395,76926792,0.80,-0.27,1820
1396,76928792,0.80,-0.27,1820
1397,76930791,0.80,-0.27,1820
1398,76932792,0.80,-0.24,1820
1399,76934792,0.80,-0.24,1820
1400,76936791,0.80,-0.24,1820
1401,76938792,0.80,-0.22,1820
1402,76940792,0.80,-0.22,1820
1403,76942791,0.80,-0.22,1820
1404,76944792,0.80,-0.20,1820
1405,76946792,0.80,-0.20,1820
1406,76948791,0.80,-0.20,1820
1407,76950792,0.80,-0.18,1820
1408,76952792,0.80,-0.18,1820
1409,76954791,0.80,-0.18,1820
1410,76956792,0.80,-0.16,1820
1411,76958792,0.80,-0.16,1820
1412,76960791,0.80,-0.16,1820
1413,76962792,0.80,-0.14,1820
1414,76964792,0.80,-0.14,1820
1415,76966791,0.80,-0.14,1820
1416,76968792,0.80,-0.13,1820
1417,76970792,0.80,-0.13,1820
1418,76972791,0.80,-0.13,1820
1419,76974792,0.80,-0.12,1820
1420,76976792,0.80,-0.12,1820
1421,76978791,0.80,-0.12,1820
1422,76980792,0.80,-0.11,1820
1423,76982792,0.80,-0.11,1820
1424,76984791,0.80,-0.11,1820
1425,76986792,0.80,-0.09,1820
1426,76988792,0.80,-0.09,1820
1427,76990791,0.80,-0.09,1820
1428,76992792,0.80,-0.09,1820
1429,76994792,0.80,-0.09,1820
1430,76996791,0.80,-0.09,1820
1431,76998792,0.80,-0.08,1820
1432,77000792,0.80,-0.08,1820
1433,77002791,0.80,-0.08,1820
1434,77004792,0.80,-0.07,1820
1435,77006792,0.80,-0.07,1820
1436,77008791,0.80,-0.07,1820
1437,77010792,0.80,-0.06,1820
1438,77012792,0.80,-0.06,1820
1439,77014791,0.80,-0.06,1820
1440,77016792,0.80,-0.06,1820
1441,77018792,0.80,-0.06,1820
1442,77020791,0.80,-0.06,1820
1443,77022792,0.80,-0.05,1820
1444,77024792,0.80,-0.05,1820
1445,77026791,0.80,-0.05,1820
1446,77028792,0.80,-0.05,1820
1447,77030792,0.80,-0.05,1820
1448,77032791,0.80,-0.05,1820
1449,77034792,0.80,-0.04,1820
1450,77036792,0.80,-0.04,1820
1451,77038791,0.80,-0.04,1820
1452,77040792,0.80,-0.04,1820
1453,77042792,0.80,-0.04,1820
1454,77044791,0.80,-0.04,1820
1455,77046792,0.80,-0.03,1820
1456,77048792,0.80,-0.03,1820
1457,77050791,0.80,-0.03,1820
1458,77052792,0.80,-0.03,1820
1459,77054792,0.80,-0.03,1820
1460,77056791,0.80,-0.03,1820
1461,77058792,0.80,-0.03,1820
1462,77060792,0.80,-0.03,1820
1463,77062791,0.80,-0.03,1820
1464,77064792,0.80,-0.02,1820
1465,77066792,0.80,-0.02,1820
1466,77068791,0.80,-0.02,1820
1467,77070792,0.80,-0.02,1820
1468,77072792,0.80,-0.02,1820
1469,77074791,0.80,-0.02,1820
1470,77076792,0.80,-0.02,1820
1471,77078792,0.80,-0.02,1820
1472,77080791,0.80,-0.02,1820
1473,77082792,0.80,-0.02,1820
1474,77084792,0.80,-0.02,1820
1475,77086791,0.80,-0.02,1820
1476,77088792,0.80,-0.02,1820
1477,77090792,0.80,-0.02,1820
1478,77092791,0.80,-0.02,1820
1479,77094792,0.80,-0.01,1820
1480,77096792,0.80,-0.01,1820
1481,77098791,0.80,-0.01,1820
1482,77100792,0.80,-0.75,1820
1483,77102792,0.80,-0.75,1820
1484,77104791,0.80,-0.75,1820
1485,77106792,0.80,-0.68,1820
1486,77108792,0.80,-0.68,1820
1487,77110791,0.80,-0.68,1820
1488,77112792,0.80,-0.61,1820
1489,77114792,0.80,-0.61,1820
1490,77116791,0.80,-0.61,1820
1491,77118792,0.80,-0.55,1820
1492,77120792,0.80,-0.55,1820
1493,77122791,0.80,-0.55,1820
1494,77124792,0.80,-0.49,1820
1495,77126792,0.80,-0.49,1820
1496,77128791,0.80,-0.49,1820
1497,77130792,0.80,-0.44,1820
1498,77132792,0.80,-0.44,1820
1499,77134791,0.80,-0.44,1820
1500,77136792,0.80,-0.40,1820
1501,77138792,0.80,-0.40,1820
1502,77140791,0.80,-0.40,1820
1503,77142792,0.80,-0.36,1820
1504,77144792,0.80,-0.36,1820
1505,77146791,0.80,-0.36,1820
1506,77148792,0.80,-0.32,1820
1507,77150792,0.80,-0.32,1820
1508,77152791,0.80,-0.32,1820
1509,77154792,0.80,-0.29,1820
1510,77156792,0.80,-0.29,1820
1511,77158791,0.80,-0.29,1820
1512,77160792,0.80,-0.26,1820
1513,77162792,0.80,-0.26,1820
1514,77164791,0.80,-0.26,1820
1515,77166792,0.80,-0.24,1820
1516,77168792,0.80,-0.24,1820
1517,77170791,0.80,-0.24,1820
1518,77172792,0.80,-0.21,1820
1519,77174792,0.80,-0.21,1820
1520,77176791,0.80,-0.21,1820
1521,77178792,0.80,-0.19,1820
1522,77180792,0.80,-0.19,1820
1523,77182791,0.80,-0.19,1820
1524,77184792,0.80,-0.17,1820
