current_time,dt,position,current_velocity,error,normalized_error,derivative,integral,output,pwm
15187943,0.002000,-51.4927,19.656029,0.34,0.0007,0.3843,0.0008,0.0708,1528
15197943,0.002000,-51.6890,18.919739,1.08,0.0023,0.3343,0.0008,0.0708,1528
15207943,0.002000,-51.8485,17.896503,2.10,0.0044,-0.0764,0.0009,0.0702,1528
15217943,0.002000,-51.9958,13.703999,6.30,0.0132,0.5706,0.0010,0.0720,1528
15227943,0.002000,-52.1431,13.519925,6.48,0.0136,0.3880,0.0011,0.0717,1528
15237943,0.002000,-52.2781,12.456282,7.54,0.0158,0.3868,0.0012,0.0719,1528
15247943,0.002000,-52.4131,12.783632,7.22,0.0151,0.2281,0.0014,0.0715,1528
15257943,0.002000,-52.5480,12.272064,7.73,0.0162,0.2705,0.0015,0.0717,1528
15267943,0.002000,-52.6830,12.455958,7.54,0.0158,0.2256,0.0016,0.0716,1528
15277943,0.002000,-52.8180,12.272208,7.73,0.0162,0.2377,0.0018,0.0716,1528
15287943,0.002000,-52.9530,12.456282,7.54,0.0158,0.2147,0.0019,0.0716,1528
15297943,0.002000,-53.0757,12.272208,7.73,0.0162,0.0861,0.0021,0.0714,1528
15307943,0.002000,-53.2230,16.976149,3.02,0.0063,-0.7634,0.0022,-0.0709,1472
15317943,0.002000,-53.3580,12.456282,7.54,0.0158,0.3403,0.0023,0.0718,1528
15327943,0.002000,-53.4807,12.272944,7.73,0.0162,0.1271,0.0025,0.0714,1528
15337943,0.002000,-53.6157,12.783209,7.22,0.0151,0.1273,0.0026,0.0714,1528
15347943,0.002000,-53.7875,18.408314,1.59,0.0033,-0.6508,0.0027,-0.0710,1472
15357943,0.002000,-53.9839,18.591900,1.41,0.0029,-0.0763,0.0027,0.0701,1528
15367943,0.002000,-54.2047,23.112627,-3.11,-0.0065,-0.6528,0.0027,-0.0717,1472
15377943,0.002000,-54.4256,20.166790,-0.17,-0.0003,0.3878,0.0026,0.0707,1528
15387943,0.002000,-54.6465,23.296062,-3.30,-0.0069,-0.3571,0.0026,-0.0712,1472
15397943,0.002000,-54.8674,23.296701,-3.30,-0.0069,-0.3024,0.0025,-0.0711,1472
15407943,0.002000,-55.0883,23.296461,-3.30,-0.0069,-0.2842,0.0025,-0.0710,1472
15417943,0.002000,-55.3092,23.112041,-3.11,-0.0065,-0.2673,0.0024,-0.0710,1472
15427943,0.002000,-55.5301,23.112627,-3.11,-0.0065,-0.2775,0.0024,-0.0710,1472
15437943,0.002000,-55.7510,23.296701,-3.30,-0.0069,-0.2920,0.0024,-0.0711,1472
15447943,0.002000,-55.9719,20.351196,-0.35,-0.0007,0.5107,0.0023,0.0709,1528
15457943,0.002000,-56.1928,19.839539,0.16,0.0003,0.5531,0.0023,0.0711,1528
15467943,0.002000,-56.4137,23.112341,-3.11,-0.0065,-0.3238,0.0022,-0.0711,1472
15477943,0.002000,-56.5978,18.408098,1.59,0.0033,0.3475,0.0022,0.0709,1528
15487943,0.002000,-56.7573,17.896730,2.10,0.0044,-0.1197,0.0023,0.0701,1528
15497943,0.002000,-56.9168,17.160429,2.84,0.0059,-0.1494,0.0024,0.0702,1528
15507943,0.002000,-57.0886,18.224239,1.78,0.0037,-0.3087,0.0025,-0.0703,1472
15517943,0.002000,-57.2850,19.655304,0.34,0.0007,-0.2025,0.0025,-0.0703,1472
15527943,0.002000,-57.5059,20.166790,-0.17,-0.0003,0.2045,0.0024,0.0704,1528
15537943,0.002000,-57.7145,19.840103,0.16,0.0003,0.2888,0.0024,0.0706,1528
15547943,0.002000,-57.9354,23.112341,-3.11,-0.0065,-0.4104,0.0024,-0.0712,1472
15557943,0.002000,-58.1072,17.160597,2.84,0.0059,0.4047,0.0024,0.0712,1528
15567943,0.002000,-58.2790,17.896891,2.10,0.0044,-0.0759,0.0025,0.0702,1528
15577943,0.002000,-58.4385,16.976522,3.02,0.0063,-0.1239,0.0026,0.0702,1528
15587943,0.002000,-58.5735,12.456123,7.54,0.0158,0.5498,0.0027,0.0722,1528
15597943,0.002000,-58.7208,13.519521,6.48,0.0136,0.2584,0.0028,0.0715,1528
15607943,0.002000,-58.8558,12.456282,7.54,0.0158,0.3443,0.0029,0.0718,1528
15617943,0.002000,-58.9908,12.783431,7.22,0.0151,0.2142,0.0031,0.0715,1528
15627943,0.002000,-59.1626,18.224239,1.78,0.0037,-0.6112,0.0032,-0.0709,1472
15637943,0.002000,-59.3589,22.600712,-2.60,-0.0054,-1.0932,0.0032,-0.0724,1472
15647943,0.002000,-59.5798,24.032433,-4.03,-0.0084,-0.7782,0.0031,-0.0721,1472
15657943,0.002000,-59.8007,23.112041,-3.11,-0.0065,-0.3541,0.0031,-0.0711,1472
15667943,0.002000,-60.0216,24.032375,-4.03,-0.0084,-0.4883,0.0030,-0.0715,1472
15677943,0.002000,-60.2425,23.112627,-3.11,-0.0065,-0.2591,0.0030,-0.0710,1472
15687943,0.002000,-60.4757,20.167454,-0.17,-0.0004,0.5168,0.0029,0.0709,1528
15697943,0.002000,-60.6966,23.296461,-3.30,-0.0069,-0.1667,0.0029,-0.0708,1472
15707943,0.002000,-60.9174,23.296701,-3.30,-0.0069,-0.2399,0.0028,-0.0710,1472
15717943,0.002000,-61.0279,2.495434,17.50,0.0366,3.1590,0.0030,0.0786,1531
15727943,0.002000,-60.9665,-6.647269,26.65,0.0557,1.9235,0.0035,0.0777,1531
15737943,0.002000,-60.9543,4.008754,15.99,0.0335,-1.1718,0.0040,0.0703,1528
15747943,0.002000,-60.9665,-4.008817,24.01,0.0502,1.1682,0.0044,0.0759,1530
15757943,0.002000,-60.8929,-7.383582,27.38,0.0573,0.6705,0.0049,0.0755,1530
15767943,0.002000,-60.8193,-6.320177,26.32,0.0551,-0.0399,0.0055,0.0740,1529
15777943,0.002000,-60.8315,1.247669,18.75,0.0392,-0.8546,0.0059,0.0713,1528
15787943,0.002000,-60.9174,11.576712,8.42,0.0176,-1.5642,0.0062,-0.0716,1472
15797943,0.002000,-60.9788,1.615864,18.38,0.0385,1.0925,0.0064,0.0749,1529
15807943,0.002000,-60.9174,-6.136104,26.14,0.0547,1.1046,0.0070,0.0761,1530
15817943,0.002000,-60.8193,-10.840275,30.84,0.0645,1.0055,0.0076,0.0767,1530
15827943,0.002000,-60.7088,-12.272208,32.27,0.0675,0.6161,0.0082,0.0762,1530
15837943,0.002000,-60.5738,-16.464773,36.46,0.0763,1.0790,0.0089,0.0777,1531
15847943,0.002000,-60.4266,-13.703599,33.70,0.0705,-0.1036,0.0097,0.0751,1530
15857943,0.002000,-60.2793,-13.519521,33.52,0.0701,-0.2350,0.0104,0.0748,1529
15867943,0.002000,-60.1443,-13.519925,33.52,0.0701,-0.1142,0.0111,0.0750,1530
15877943,0.002000,-59.9971,-16.976522,36.98,0.0774,0.6313,0.0118,0.0769,1530
15887943,0.002000,-59.8621,-12.783632,32.78,0.0686,-0.3324,0.0125,0.0745,1529
15897943,0.002000,-59.7393,-12.271880,32.27,0.0675,-0.1567,0.0132,0.0747,1529
15907943,0.002000,-59.6044,-13.519925,33.52,0.0701,0.0343,0.0139,0.0753,1530
15917943,0.002000,-59.4571,-13.703999,33.70,0.0705,-0.1628,0.0146,0.0749,1529
15927943,0.002000,-59.3344,-12.272064,32.27,0.0675,-0.1919,0.0153,0.0747,1529
15937943,0.002000,-59.1994,-13.192271,33.19,0.0694,-0.0287,0.0160,0.0751,1530
15947943,0.002000,-59.0644,-16.465099,36.47,0.0763,0.7770,0.0167,0.0771,1530
15957943,0.002000,-58.9294,-12.783632,32.78,0.0686,-0.2369,0.0174,0.0747,1529
15967943,0.002000,-58.7944,-12.783209,32.78,0.0686,-0.2110,0.0181,0.0747,1529
15977943,0.002000,-58.6472,-16.649174,36.65,0.0767,0.6235,0.0188,0.0769,1530
15987943,0.002000,-58.5244,-12.272208,32.27,0.0675,-0.2173,0.0195,0.0746,1529
15997943,0.002000,-58.3772,-13.519925,33.52,0.0701,-0.1336,0.0202,0.0750,1529
16007943,0.002000,-58.2422,-13.519925,33.52,0.0701,-0.0810,0.0209,0.0751,1530
16017943,0.002000,-58.1072,-12.272208,32.27,0.0675,-0.1493,0.0216,0.0747,1529
16027943,0.002000,-57.9845,-12.272208,32.27,0.0675,-0.1970,0.0223,0.0747,1529
16037943,0.002000,-57.8372,-16.976103,36.98,0.0774,0.7270,0.0230,0.0771,1530
16047943,0.002000,-57.7022,-16.464773,36.46,0.0763,0.6618,0.0237,0.0769,1530
16057943,0.002000,-57.5795,-12.272208,32.27,0.0675,-0.1890,0.0244,0.0747,1529
16067943,0.002000,-57.4568,-12.272208,32.27,0.0675,-0.0619,0.0251,0.0749,1529
16077943,0.002000,-57.3095,-13.519732,33.52,0.0701,-0.0827,0.0258,0.0751,1530
16087943,0.002000,-57.1745,-12.272064,32.27,0.0675,-0.2979,0.0265,0.0745,1529
16097943,0.002000,-57.0518,-12.272208,32.27,0.0675,-0.0975,0.0272,0.0748,1529
16107943,0.002000,-56.9046,-16.976522,36.98,0.0774,0.7596,0.0279,0.0772,1530
16117943,0.002000,-56.7696,-12.783632,32.78,0.0686,-0.2904,0.0286,0.0746,1529
16127943,0.002000,-56.6468,-12.272064,32.27,0.0675,-0.1429,0.0293,0.0748,1529
16137943,0.002000,-56.5241,-12.271880,32.27,0.0675,-0.0468,0.0300,0.0749,1529
16147943,0.002000,-56.3891,-12.456282,32.46,0.0679,-0.1522,0.0307,0.0748,1529
16157943,0.002000,-56.2541,-12.272064,32.27,0.0675,-0.2137,0.0314,0.0746,1529
16167943,0.002000,-56.1314,-12.272208,32.27,0.0675,-0.0700,0.0320,0.0749,1529
16177943,0.002000,-56.0087,-12.272208,32.27,0.0675,-0.0229,0.0327,0.0750,1529
16187943,0.002000,-55.8737,-12.783632,32.78,0.0686,-0.0931,0.0334,0.0749,1529
16197943,0.002000,-55.7387,-12.272151,32.27,0.0675,-0.2263,0.0341,0.0746,1529
16207943,0.002000,-55.6037,-13.519732,33.52,0.0701,0.0114,0.0348,0.0752,1530
16217943,0.002000,-55.4810,-12.272208,32.27,0.0675,-0.1190,0.0355,0.0748,1529
16227943,0.002000,-55.3460,-16.465099,36.47,0.0763,0.8382,0.0362,0.0772,1530
16237943,0.002000,-55.2110,-16.464773,36.46,0.0763,0.7459,0.0369,0.0771,1530
16247943,0.002000,-55.0760,-12.272208,32.27,0.0675,-0.1614,0.0376,0.0747,1529
16257943,0.002000,-54.9533,-12.272208,32.27,0.0675,-0.2009,0.0383,0.0747,1529
16267943,0.002000,-54.8306,-12.272064,32.27,0.0675,-0.0659,0.0389,0.0749,1529
16277943,0.002000,-54.6956,-12.456282,32.46,0.0679,-0.1584,0.0396,0.0748,1529
16287943,0.002000,-54.5606,-12.271880,32.27,0.0675,-0.2158,0.0403,0.0746,1529
16297943,0.002000,-54.4379,-12.271821,32.27,0.0675,-0.0707,0.0410,0.0749,1529
16307943,0.002000,-54.3152,-12.272208,32.27,0.0675,-0.0231,0.0417,0.0750,1529
16317943,0.002000,-54.1557,-16.976522,36.98,0.0774,0.6359,0.0424,0.0769,1530
16327943,0.002000,-54.0329,-12.272208,32.27,0.0675,-0.2452,0.0431,0.0746,1529
16337943,0.002000,-53.9102,-12.272208,32.27,0.0675,-0.0803,0.0438,0.0749,1529
16347943,0.002000,-53.7630,-16.649174,36.65,0.0767,0.7140,0.0445,0.0770,1530
16357943,0.002000,-53.6280,-12.456186,32.46,0.0679,-0.3247,0.0452,0.0745,1529
16367943,0.002000,-53.4930,-12.271880,32.27,0.0675,-0.2702,0.0459,0.0745,1529
16377943,0.002000,-53.3580,-12.272208,32.27,0.0675,-0.0885,0.0466,0.0749,1529
16387943,0.002000,-53.2230,-12.783209,32.78,0.0686,-0.2627,0.0473,0.0746,1529
16397943,0.002000,-53.0757,-13.519344,33.52,0.0701,-0.1963,0.0480,0.0749,1529
16407943,0.002000,-52.9530,-12.272064,32.27,0.0675,-0.1871,0.0487,0.0747,1529
16417943,0.002000,-52.8180,-12.272208,32.27,0.0675,-0.0613,0.0494,0.0749,1529
16427943,0.002000,-52.6830,-13.519925,33.52,0.0701,-0.0825,0.0501,0.0751,1530
16437943,0.002000,-52.5480,-13.519925,33.52,0.0701,-0.0642,0.0508,0.0751,1530
16447943,0.002000,-52.4131,-13.519925,33.52,0.0701,-0.0582,0.0515,0.0751,1530
16457943,0.002000,-52.2781,-12.456282,32.46,0.0679,-0.2787,0.0522,0.0745,1529
16467943,0.002000,-52.1431,-12.783632,32.78,0.0686,-0.1927,0.0529,0.0747,1529
16477943,0.002000,-52.0081,-12.456186,32.46,0.0679,-0.2479,0.0536,0.0746,1529
16487943,0.002000,-51.8731,-12.456186,32.46,0.0679,-0.2340,0.0543,0.0746,1529
16497943,0.002000,-51.7381,-12.271821,32.27,0.0675,-0.0924,0.0550,0.0749,1529
16507943,0.002000,-51.6031,-16.464773,36.46,0.0763,0.6988,0.0557,0.0770,1530
16517943,0.002000,-51.4681,-12.455958,32.46,0.0679,-0.3138,0.0564,0.0745,1529
16527943,0.002000,-51.3331,-12.272064,32.27,0.0675,-0.2666,0.0571,0.0745,1529
16537943,0.002000,-51.2104,-12.272208,32.27,0.0675,-0.0873,0.0578,0.0749,1529
16547943,0.002000,-51.0632,-14.031099,34.03,0.0712,-0.0286,0.0585,0.0752,1530
16557943,0.002000,-50.9282,-12.456282,32.46,0.0679,-0.3168,0.0592,0.0745,1529
16567943,0.002000,-50.8054,-12.272208,32.27,0.0675,-0.1196,0.0599,0.0748,1529
16577943,0.002000,-50.6705,-12.272064,32.27,0.0675,-0.1872,0.0606,0.0747,1529
16587943,0.002000,-50.5232,-13.703855,33.70,0.0705,-0.1127,0.0613,0.0750,1530
16597943,0.002000,-50.4005,-12.271821,32.27,0.0675,-0.1755,0.0620,0.0747,1529
16607943,0.002000,-50.2778,-12.272208,32.27,0.0675,-0.0575,0.0627,0.0749,1529
16617943,0.002000,-50.1428,-12.456186,32.46,0.0679,-0.1558,0.0634,0.0748,1529
16627943,0.002000,-50.0078,-12.455958,32.46,0.0679,-0.2038,0.0641,0.0747,1529
16637943,0.002000,-49.8851,-12.271880,32.27,0.0675,-0.0825,0.0648,0.0749,1529
16647943,0.002000,-49.7623,-12.272208,32.27,0.0675,-0.0270,0.0654,0.0750,1529
16657943,0.002000,-49.6273,-16.465099,36.47,0.0763,0.8683,0.0661,0.0773,1530
16667943,0.002000,-49.4924,-12.783209,32.78,0.0686,-0.2069,0.0668,0.0747,1529
16677943,0.002000,-49.3574,-13.519925,33.52,0.0701,-0.0299,0.0675,0.0752,1530
16687943,0.002000,-49.2346,-12.272208,32.27,0.0675,-0.1326,0.0682,0.0748,1529
16697943,0.002000,-49.0997,-12.456282,32.46,0.0679,-0.1803,0.0689,0.0747,1529
16707943,0.002000,-48.9647,-12.783632,32.78,0.0686,-0.1604,0.0696,0.0748,1529
16717943,0.002000,-48.8297,-13.519925,33.52,0.0701,-0.0147,0.0703,0.0752,1530
16727943,0.002000,-48.7070,-12.272064,32.27,0.0675,-0.1276,0.0710,0.0748,1529
16737943,0.002000,-48.5842,-12.272064,32.27,0.0675,-0.0418,0.0717,0.0750,1529
16747943,0.002000,-48.4492,-16.465099,36.47,0.0763,0.8635,0.0724,0.0773,1530
16757943,0.002000,-48.3143,-16.465099,36.47,0.0763,0.7543,0.0731,0.0771,1530
16767943,0.002000,-48.1915,-12.271880,32.27,0.0675,-0.1587,0.0737,0.0747,1529
16777943,0.002000,-48.0688,-12.272064,32.27,0.0675,-0.0520,0.0744,0.0749,1529
16787943,0.002000,-47.9216,-16.976103,36.98,0.0774,0.7745,0.0751,0.0772,1530
16797943,0.002000,-47.7866,-12.783431,32.78,0.0686,-0.2854,0.0758,0.0746,1529
16807943,0.002000,-47.6639,-12.272151,32.27,0.0675,-0.1412,0.0765,0.0748,1529
16817943,0.002000,-47.5289,-12.456186,32.46,0.0679,-0.1833,0.0772,0.0747,1529
16827943,0.002000,-47.3816,-13.519521,33.52,0.0701,-0.1383,0.0779,0.0750,1529
16837943,0.002000,-47.2466,-12.456282,32.46,0.0679,-0.3049,0.0787,0.0745,1529
16847943,0.002000,-47.1239,-12.272208,32.27,0.0675,-0.1157,0.0793,0.0748,1529
16857943,0.002000,-46.9766,-16.649174,36.65,0.0767,0.7024,0.0800,0.0770,1530
16867943,0.002000,-46.8416,-12.455958,32.46,0.0679,-0.3284,0.0808,0.0744,1529
16877943,0.002000,-46.7066,-16.465099,36.47,0.0763,0.7538,0.0814,0.0771,1530
16887943,0.002000,-46.5839,-12.456282,32.46,0.0679,-0.1477,0.0821,0.0748,1529
16897943,0.002000,-46.4489,-13.519925,33.52,0.0701,0.0215,0.0828,0.0753,1530
16907943,0.002000,-46.3139,-12.783575,32.78,0.0686,-0.2013,0.0835,0.0747,1529
16917943,0.002000,-46.1790,-13.519925,33.52,0.0701,-0.0281,0.0842,0.0752,1530
16927943,0.002000,-46.0440,-12.783632,32.78,0.0686,-0.2176,0.0849,0.0747,1529
16937943,0.002000,-45.9090,-12.456186,32.46,0.0679,-0.2561,0.0856,0.0746,1529
16947943,0.002000,-45.7740,-12.456186,32.46,0.0679,-0.2367,0.0863,0.0746,1529
16957943,0.002000,-45.6390,-12.456282,32.46,0.0679,-0.2302,0.0870,0.0746,1529
16967943,0.002000,-45.5040,-12.456282,32.46,0.0679,-0.2280,0.0877,0.0746,1529
16977943,0.002000,-45.3690,-13.519925,33.52,0.0701,-0.0049,0.0884,0.0752,1530
16987943,0.002000,-45.2218,-16.648851,36.65,0.0767,0.6158,0.0892,0.0769,1530
16997943,0.002000,-45.0990,-12.272064,32.27,0.0675,-0.2198,0.0898,0.0746,1529
17007943,0.002000,-45.0254,-2.127221,22.13,0.0463,-1.8263,0.0904,0.0701,1528
17017943,0.002000,-45.0499,5.440607,14.56,0.0305,-1.7633,0.0908,-0.0710,1472
17027943,0.002000,-45.0377,-4.192890,24.19,0.0506,0.8280,0.0912,0.0753,1530
17037943,0.002000,-45.0254,3.497393,16.50,0.0345,-1.2342,0.0917,0.0703,1528
17047943,0.002000,-45.0990,7.383194,12.62,0.0264,-0.7398,0.0920,0.0706,1528
17057943,0.002000,-45.2340,13.519521,6.48,0.0136,-0.7975,0.0921,-0.0705,1472
17067943,0.002000,-45.4058,18.408098,1.59,0.0033,-0.8787,0.0922,-0.0714,1472
17077943,0.002000,-45.6145,23.112627,-3.11,-0.0065,-1.0795,0.0922,-0.0725,1472
17087943,0.002000,-45.8231,19.840103,0.16,0.0003,0.1511,0.0922,0.0703,1528
17097943,0.002000,-46.0440,23.112627,-3.11,-0.0065,-0.4554,0.0921,-0.0713,1472
17107943,0.002000,-46.2649,20.166790,-0.17,-0.0003,0.4525,0.0921,0.0708,1528
17117943,0.002000,-46.4980,24.032045,-4.03,-0.0084,-0.3589,0.0920,-0.0713,1472
17127943,0.002000,-46.7189,19.840103,0.16,0.0003,0.4780,0.0920,0.0709,1528
17137943,0.002000,-46.9398,24.032993,-4.03,-0.0084,-0.3827,0.0919,-0.0713,1472
17147943,0.002000,-47.1607,23.112341,-3.11,-0.0065,-0.2245,0.0919,-0.0709,1472
17157943,0.002000,-47.3448,18.408314,1.59,0.0033,0.3800,0.0919,0.0710,1528
17167943,0.002000,-47.5166,17.896891,2.10,0.0044,0.0389,0.0920,0.0704,1528
17177943,0.002000,-47.6761,16.976522,3.02,0.0063,-0.0863,0.0920,0.0703,1528
17187943,0.002000,-47.8111,13.519538,6.48,0.0136,0.3398,0.0922,0.0716,1528
17197943,0.002000,-47.9584,13.703999,6.30,0.0132,0.2854,0.0923,0.0715,1528
17207943,0.002000,-48.0934,12.271880,7.73,0.0162,0.3802,0.0924,0.0719,1528
17217943,0.002000,-48.2161,12.272064,7.73,0.0162,0.1246,0.0926,0.0714,1528
17227943,0.002000,-48.3511,16.465099,3.53,0.0074,-0.8364,0.0927,-0.0710,1472
17237943,0.002000,-48.4861,13.519925,6.48,0.0136,0.0462,0.0928,0.0711,1528
17247943,0.002000,-48.6088,12.271880,7.73,0.0162,0.1380,0.0930,0.0715,1528
17257943,0.002000,-48.7315,12.272208,7.73,0.0162,0.0452,0.0932,0.0713,1528
17267943,0.002000,-48.8665,12.783632,7.22,0.0151,0.1004,0.0933,0.0713,1528
17277943,0.002000,-49.0015,12.783431,7.22,0.0151,0.1663,0.0934,0.0714,1528
17287943,0.002000,-49.1365,8.589929,11.41,0.0239,1.0650,0.0936,0.0738,1529
17297943,0.002000,-49.2592,12.783632,7.22,0.0151,0.0764,0.0937,0.0713,1528
17307943,0.002000,-49.4187,18.224239,1.78,0.0037,-0.8043,0.0938,-0.0712,1472
17317943,0.002000,-49.6273,18.919149,1.08,0.0023,-0.1937,0.0938,-0.0702,1472
17327943,0.002000,-49.8360,23.112627,-3.11,-0.0065,-0.6593,0.0938,-0.0717,1472
17337943,0.002000,-50.0446,23.112627,-3.11,-0.0065,-0.5540,0.0938,-0.0715,1472
17347943,0.002000,-50.2655,20.167133,-0.17,-0.0003,0.4201,0.0937,0.0708,1528
17357943,0.002000,-50.4864,23.111036,-3.11,-0.0065,-0.3351,0.0937,-0.0711,1472
17367943,0.002000,-50.7195,20.166790,-0.17,-0.0003,0.4918,0.0937,0.0709,1528
17377943,0.002000,-50.9282,20.167454,-0.17,-0.0004,0.4797,0.0936,0.0709,1528
17387943,0.002000,-51.1613,24.032433,-4.03,-0.0084,-0.3500,0.0935,-0.0713,1472
17397943,0.002000,-51.3822,19.655460,0.34,0.0007,0.4922,0.0935,0.0710,1528
17407943,0.002000,-51.6031,24.032993,-4.03,-0.0084,-0.3938,0.0935,-0.0714,1472
17417943,0.002000,-51.8240,23.111324,-3.11,-0.0065,-0.2279,0.0934,-0.0709,1472
17427943,0.002000,-52.0449,20.167133,-0.17,-0.0003,0.5269,0.0934,0.0710,1528
17437943,0.002000,-52.2781,24.032993,-4.03,-0.0084,-0.3347,0.0933,-0.0712,1472
17447943,0.002000,-52.4990,20.351526,-0.35,-0.0007,0.5716,0.0933,0.0710,1528
17457943,0.002000,-52.7321,24.032433,-4.03,-0.0084,-0.3041,0.0932,-0.0712,1472
17467943,0.002000,-52.9407,19.840103,0.16,0.0003,0.4960,0.0932,0.0710,1528
17477943,0.002000,-53.1248,18.408098,1.59,0.0033,0.3011,0.0932,0.0708,1528
17487943,0.002000,-53.3089,18.408314,1.59,0.0033,0.0986,0.0932,0.0704,1528
17497943,0.002000,-53.4562,12.967706,7.03,0.0147,0.8470,0.0933,0.0727,1529
17507943,0.002000,-53.6034,13.519925,6.48,0.0136,0.4035,0.0934,0.0718,1528
17517943,0.002000,-53.7507,13.703999,6.30,0.0132,0.3063,0.0935,0.0716,1528
17527943,0.002000,-53.8857,12.272064,7.73,0.0162,0.3870,0.0937,0.0719,1528
17537943,0.002000,-54.0207,16.465099,3.53,0.0074,-0.7504,0.0938,-0.0708,1472
17547943,0.002000,-54.1557,16.464941,3.54,0.0074,-0.7172,0.0940,-0.0708,1472
17557943,0.002000,-54.3029,16.976522,3.02,0.0063,-0.6207,0.0941,-0.0707,1472
17567943,0.002000,-54.4256,12.272208,7.73,0.0162,0.2502,0.0942,0.0717,1528
17577943,0.002000,-54.5484,12.271906,7.73,0.0162,0.0820,0.0944,0.0714,1528
17587943,0.002000,-54.6833,12.783431,7.22,0.0151,0.1124,0.0945,0.0713,1528
17597943,0.002000,-54.8183,12.456282,7.54,0.0158,0.2214,0.0947,0.0716,1528
17607943,0.002000,-54.9411,12.272208,7.73,0.0162,0.0883,0.0948,0.0714,1528
17617943,0.002000,-55.0760,16.464941,3.54,0.0074,-0.8482,0.0950,-0.0710,1472
17627943,0.002000,-55.1988,12.272064,7.73,0.0162,0.1279,0.0951,0.0714,1528
17637943,0.002000,-55.3338,12.783209,7.22,0.0151,0.1275,0.0953,0.0714,1528
17647943,0.002000,-55.4565,12.272208,7.73,0.0162,0.0895,0.0954,0.0714,1528
17657943,0.002000,-55.5792,12.272208,7.73,0.0162,0.0293,0.0956,0.0713,1528
17667943,0.002000,-55.7142,12.456186,7.54,0.0158,0.1466,0.0957,0.0715,1528
17677943,0.002000,-55.8492,16.463797,3.54,0.0074,-0.8131,0.0959,-0.0710,1472
17687943,0.002000,-55.9842,13.519925,6.48,0.0136,0.0537,0.0960,0.0711,1528
17697943,0.002000,-56.1069,12.271880,7.73,0.0162,0.1404,0.0961,0.0715,1528
17707943,0.002000,-56.2296,12.272208,7.73,0.0162,0.0460,0.0963,0.0713,1528
17717943,0.002000,-56.3769,16.976522,3.02,0.0063,-0.7765,0.0964,-0.0710,1472
17727943,0.002000,-56.4996,12.272208,7.73,0.0162,0.1992,0.0966,0.0716,1528
17737943,0.002000,-56.6346,8.078988,11.92,0.0249,1.0905,0.0967,0.0739,1529
17747943,0.002000,-56.7573,12.456282,7.54,0.0158,0.0883,0.0969,0.0713,1528
17757943,0.002000,-56.9046,13.703999,6.30,0.0132,0.0960,0.0970,0.0712,1528
17767943,0.002000,-57.0273,12.272208,7.73,0.0162,0.1700,0.0972,0.0715,1528
17777943,0.002000,-57.1500,12.272208,7.73,0.0162,0.0557,0.0973,0.0713,1528
17787943,0.002000,-57.2727,12.272208,7.73,0.0162,0.0182,0.0975,0.0712,1528
17797943,0.002000,-57.4200,13.519732,6.48,0.0136,0.0684,0.0976,0.0711,1528
17807943,0.002000,-57.5427,11.208518,8.79,0.0184,0.3678,0.0977,0.0721,1528
17817943,0.002000,-57.6654,12.272208,7.73,0.0162,0.0135,0.0979,0.0712,1528
17827943,0.002000,-57.8004,12.456282,7.54,0.0158,0.1413,0.0980,0.0714,1528
17837943,0.002000,-57.9477,16.465099,3.53,0.0074,-0.6671,0.0982,-0.0707,1472
17847943,0.002000,-58.0704,12.272208,7.73,0.0162,0.1873,0.0983,0.0716,1528
17857943,0.002000,-58.1931,12.272064,7.73,0.0162,0.0614,0.0985,0.0713,1528
17867943,0.002000,-58.3404,13.519732,6.48,0.0136,0.0825,0.0986,0.0712,1528
17877943,0.002000,-58.4753,13.519925,6.48,0.0136,0.0642,0.0987,0.0711,1528
17887943,0.002000,-58.5981,12.272151,7.73,0.0162,0.1438,0.0989,0.0715,1528
17897943,0.002000,-58.7331,12.456282,7.54,0.0158,0.1840,0.0990,0.0715,1528
17907943,0.002000,-58.8680,12.456282,7.54,0.0158,0.2129,0.0992,0.0716,1528
17917943,0.002000,-59.0030,12.783431,7.22,0.0151,0.1711,0.0993,0.0715,1528
17927943,0.002000,-59.1380,12.456186,7.54,0.0158,0.2408,0.0994,0.0716,1528
17937943,0.002000,-59.2607,12.272208,7.73,0.0162,0.0947,0.0996,0.0714,1528
17947943,0.002000,-59.3835,12.272064,7.73,0.0162,0.0310,0.0998,0.0713,1528
17957943,0.002000,-59.5307,13.703999,6.30,0.0132,0.0614,0.0999,0.0711,1528
17967943,0.002000,-59.6657,12.272208,7.73,0.0162,0.3067,0.1000,0.0718,1528
17977943,0.002000,-59.7884,12.272064,7.73,0.0162,0.1005,0.1002,0.0714,1528
17987943,0.002000,-59.9234,12.783473,7.22,0.0151,0.1185,0.1003,0.0714,1528
17997943,0.002000,-60.0707,13.703999,6.30,0.0132,0.1378,0.1004,0.0712,1528
18007943,0.002000,-60.1934,12.272064,7.73,0.0162,0.1838,0.1006,0.0716,1528
18017943,0.002000,-60.3284,12.272064,7.73,0.0162,0.2082,0.1007,0.0716,1528
18027943,0.002000,-60.4634,13.519732,6.48,0.0136,-0.0174,0.1008,0.0710,1528
18037943,0.002000,-60.6106,13.519925,6.48,0.0136,0.1795,0.1010,0.0714,1528
18047943,0.002000,-60.7211,8.079319,11.92,0.0249,1.0588,0.1011,0.0738,1529
18057943,0.002000,-60.8561,16.464941,3.54,0.0074,-0.9361,0.1013,-0.0712,1472
