i,timestamp,count,position,velocity,step,pwm
156,103793261,5,-0.0307,-0.1723,0.500000,1700
157,103794261,5,-0.0307,-0.1206,0.500000,1700
158,103795261,2,-0.0123,2.6767,0.500000,1700
159,103796261,4294967295,0.0061,4.6349,0.500000,1700
160,103797261,4294967291,0.0307,6.9260,0.500000,1700
161,103798261,4294967287,0.0552,8.5297,0.500000,1700
162,103799261,4294967281,0.0920,11.4931,0.500000,1700
163,103800261,4294967275,0.1289,13.5675,0.500000,1700
164,103801261,4294967269,0.1657,15.9400,0.500000,1700
165,103802261,4294967261,0.2148,17.6007,0.500000,1700
166,103803261,4294967254,0.2577,18.7632,0.500000,1700
167,103804261,4294967246,0.3068,20.4974,0.500000,1700
168,103805261,4294967237,0.3620,22.6316,0.500000,1700
169,103806261,4294967229,0.4172,24.1256,0.500000,1700
170,103807261,4294967219,0.4725,25.1714,0.500000,1700
171,103808261,4294967210,0.5277,25.9035,0.500000,1700
172,103809261,4294967200,0.5890,27.3363,0.500000,1700
173,103810261,4294967190,0.6504,28.3393,0.500000,1700
174,103811261,4294967180,0.7118,29.0414,0.500000,1700
175,103812261,4294967170,0.7731,30.4533,0.500000,1700
176,103813261,4294967159,0.8406,30.5212,0.500000,1700
177,103814261,4294967148,0.9081,31.4891,0.500000,1700
178,103815261,4294967137,0.9756,32.1666,0.500000,1700
179,103816261,4294967126,1.0431,32.6409,0.500000,1700
180,103817261,4294967115,1.1106,32.9729,0.500000,1700
181,103818261,4294967104,1.1781,33.2053,0.500000,1700
182,103819261,4294967093,1.2456,34.2884,0.500000,1700
183,103820261,4294967081,1.3192,34.1261,0.500000,1700
184,103821261,4294967069,1.3929,34.9330,0.500000,1700
185,103822261,4294967058,1.4603,34.5773,0.500000,1700
186,103823261,4294967046,1.5340,35.2488,0.500000,1700
187,103824261,4294967034,1.6076,35.7188,0.500000,1700
188,103825261,4294967022,1.6812,36.0478,0.500000,1700
189,103826261,4294967010,1.7549,36.2781,0.500000,1700
190,103827261,4294966998,1.8285,36.4394,0.500000,1700
191,103828261,4294966986,1.9021,36.5522,0.500000,1700
192,103829261,4294966973,1.9819,37.5516,0.500000,1700
193,103830261,4294966961,2.0555,37.3308,0.500000,1700
194,103831261,4294966949,2.1292,37.1762,0.500000,1700
195,103832261,4294966937,2.2028,37.9884,0.500000,1700
196,103833261,4294966924,2.2826,37.6365,0.500000,1700
197,103834261,4294966911,2.3623,38.3106,0.500000,1700
198,103835261,4294966899,2.4360,37.8621,0.500000,1700
199,103836261,4294966886,2.5157,38.4685,0.500000,1700
200,103837261,4294966874,2.5894,38.8930,0.500000,1700
201,103838261,4294966861,2.6691,38.2698,0.500000,1700
202,103839261,4294966849,2.7428,38.7539,0.500000,1700
203,103840261,4294966836,2.8225,38.1724,0.500000,1700
204,103841261,4294966823,2.9023,38.6857,0.500000,1700
205,103842261,4294966810,2.9821,39.0451,0.500000,1700
206,103843261,4294966798,3.0557,39.2966,0.500000,1700
207,103844261,4294966785,3.1355,38.5523,0.500000,1700
208,103845261,4294966772,3.2152,38.9516,0.500000,1700
209,103846261,4294966759,3.2950,39.2312,0.500000,1700
210,103847261,4294966746,3.3748,39.4269,0.500000,1700
211,103848261,4294966733,3.4545,39.5639,0.500000,1700
212,103849261,4294966721,3.5282,38.7394,0.500000,1700
213,103850261,4294966708,3.6079,39.0826,0.500000,1700
214,103851261,4294966695,3.6877,39.3229,0.500000,1700
215,103852261,4294966682,3.7675,39.4911,0.500000,1700
216,103853261,4294966670,3.8411,38.6884,0.500000,1700
217,103854261,4294966657,3.9209,39.0469,0.500000,1700
218,103855261,4294966644,4.0006,39.2979,0.500000,1700
219,103856261,4294966632,4.0743,38.5532,0.500000,1700
220,103857261,4294966619,4.1540,38.9523,0.500000,1700
221,103858261,4294966607,4.2277,38.3113,0.500000,1700
222,103859261,4294966595,4.3074,38.7829,0.500000,1700
223,103860261,4294966582,4.3810,38.1927,0.500000,1700
224,103861261,4294966570,4.4547,37.7796,0.500000,1700
225,103862261,4294966558,4.5283,38.4107,0.500000,1700
226,103863261,4294966545,4.6081,37.9322,0.500000,1700
227,103864261,4294966533,4.6817,38.5176,0.500000,1700
228,103865261,4294966520,4.7615,38.0070,0.500000,1700
229,103866261,4294966508,4.8351,37.6495,0.500000,1700
230,103867261,4294966496,4.9087,37.3993,0.500000,1700
231,103868261,4294966483,4.9885,38.1446,0.500000,1700
232,103869261,4294966471,5.0621,37.7459,0.500000,1700
233,103870261,4294966459,5.1358,37.4668,0.500000,1700
234,103871261,4294966447,5.2094,37.2714,0.500000,1700
235,103872261,4294966435,5.2830,37.1346,0.500000,1700
236,103873261,4294966422,5.3628,37.9593,0.500000,1700
237,103874261,4294966410,5.4364,37.6162,0.500000,1700
238,103875261,4294966397,5.5162,38.2964,0.500000,1700
239,103876261,4294966383,5.6021,39.6929,0.500000,1700
240,103877261,4294966367,5.7003,42.5112,0.500000,1700
241,103878261,4294966351,5.7984,44.4841,0.500000,1700
242,103879261,4294966334,5.9028,46.7855,0.500000,1700
243,103880261,4294966316,6.0132,49.3168,0.500000,1700
244,103881261,4294966297,6.1298,52.0092,0.500000,1700
245,103882261,4294966278,6.2464,54.8142,0.500000,1700
246,103883261,4294966257,6.3752,56.7777,0.500000,1700
247,103884261,4294966237,6.5041,59.0725,0.500000,1700
248,103885261,4294966216,6.6329,60.6789,0.500000,1700
249,103886261,4294966194,6.7618,61.8034,0.500000,1700
250,103887261,4294966172,6.8968,63.5109,0.500000,1700
251,103888261,4294966149,7.0379,65.6266,0.500000,1700
252,103889261,4294966126,7.1790,67.1075,0.500000,1700
253,103890261,4294966103,7.3202,68.1442,0.500000,1700
254,103891261,4294966079,7.4674,69.7903,0.500000,1700
255,103892261,4294966056,7.6085,70.0221,0.500000,1700
256,103893261,4294966032,7.7558,72.0252,0.500000,1700
257,103894261,4294966007,7.9092,72.5070,0.500000,1700
258,103895261,4294965982,8.0626,73.7646,0.500000,1700
259,103896261,4294965956,8.2221,76.4857,0.500000,1700
260,103897261,4294965928,8.3939,78.3905,0.500000,1700
261,103898261,4294965899,8.5719,81.5646,0.500000,1700
262,103899261,4294965869,8.7560,84.7069,0.500000,1700
263,103900261,4294965839,8.9400,87.8269,0.500000,1700
264,103901261,4294965807,9.1364,90.0108,0.500000,1700
265,103902261,4294965775,9.3327,93.3804,0.500000,1700
266,103903261,4294965742,9.5352,95.7391,0.500000,1700
267,103904261,4294965708,9.7438,97.3902,0.500000,1700
268,103905261,4294965674,9.9525,99.4663,0.500000,1700
269,103906261,4294965639,10.1672,102.7604,0.500000,1700
270,103907261,4294965603,10.3881,104.1459,0.500000,1700
271,103908261,4294965568,10.6029,106.0361,0.500000,1700
272,103909261,4294965532,10.8299,107.3593,0.500000,1700
273,103910261,4294965494,11.0569,109.2058,0.500000,1700
274,103911261,4294965457,11.2840,110.4985,0.500000,1700
275,103912261,4294965420,11.5110,111.4033,0.500000,1700
276,103913261,4294965382,11.7442,112.9571,0.500000,1700
277,103914261,4294965344,11.9773,114.0447,0.500000,1700
278,103915261,4294965305,12.2166,115.7264,0.500000,1700
279,103916261,4294965265,12.4621,118.7444,0.500000,1700
280,103917261,4294965223,12.7198,121.7774,0.500000,1700
281,103918261,4294965181,12.9836,123.9005,0.500000,1700
282,103919261,4294965137,13.2475,126.3071,0.500000,1700
283,103920261,4294965092,13.5236,129.8324,0.500000,1700
284,103921261,4294965047,13.7997,133.2206,0.500000,1700
285,103922261,4294965000,14.0881,135.5923,0.500000,1700
286,103923261,4294964953,14.3765,139.0932,0.500000,1700
287,103924261,4294964905,14.6710,140.6235,0.500000,1700
288,103925261,4294964856,14.9717,144.4559,0.500000,1700
289,103926261,4294964807,15.2784,146.2181,0.500000,1700
290,103927261,4294964757,15.5791,148.3721,0.500000,1700
291,103928261,4294964706,15.8982,150.8003,0.500000,1700
292,103929261,4294964655,16.2111,152.5000,0.500000,1700
293,103930261,4294964603,16.5240,154.6102,0.500000,1700
294,103931261,4294964551,16.8492,156.0873,0.500000,1700
295,103932261,4294964498,17.1683,158.0417,0.500000,1700
296,103933261,4294964444,17.4997,159.4098,0.500000,1700
297,103934261,4294964391,17.8249,160.3674,0.500000,1700
298,103935261,4294964337,18.1562,162.8786,0.500000,1700
299,103936261,4294964283,18.4875,163.7160,0.500000,1700
300,103937261,4294964228,18.8250,164.3022,0.500000,1700
301,103938261,4294964173,19.1625,165.6329,0.500000,1700
302,103939261,4294964118,19.5000,166.5644,0.500000,1700
303,103940261,4294964062,19.8436,168.1368,0.500000,1700
304,103941261,4294964007,20.1811,169.2375,0.500000,1700
305,103942261,4294963950,20.5308,170.0080,0.500000,1700
306,103943261,4294963895,20.8683,170.5474,0.500000,1700
307,103944261,4294963838,21.2180,171.8453,0.500000,1700
308,103945261,4294963782,21.5678,171.8335,0.500000,1700
309,103946261,4294963725,21.9114,172.7456,0.500000,1700
310,103947261,4294963668,22.2611,173.3840,0.500000,1700
311,103948261,4294963611,22.6109,173.8310,0.500000,1700
312,103949261,4294963553,22.9668,174.1438,0.500000,1700
313,103950261,4294963496,23.3165,174.3628,0.500000,1700
314,103951261,4294963438,23.6724,175.4365,0.500000,1700
315,103952261,4294963381,24.0221,176.1881,0.500000,1700
316,103953261,4294963323,24.3780,176.7142,0.500000,1700
317,103954261,4294963265,24.7339,177.0825,0.500000,1700
318,103955261,4294963207,25.0898,177.3403,0.500000,1700
319,103956261,4294963148,25.4518,177.5207,0.500000,1700
320,103957261,4294963090,25.8077,177.6470,0.500000,1700
321,103958261,4294963031,26.1697,178.6558,0.500000,1700
322,103959261,4294962973,26.5256,178.4416,0.500000,1700
323,103960261,4294962914,26.8876,180.1324,0.500000,1700
324,103961261,4294962856,27.2435,179.4752,0.500000,1700
325,103962261,4294962797,27.6117,179.9356,0.500000,1700
326,103963261,4294962738,27.9675,180.2578,0.500000,1700
327,103964261,4294962679,28.3296,180.4834,0.500000,1700
328,103965261,4294962620,28.6916,180.6413,0.500000,1700
329,103966261,4294962561,29.0536,180.7518,0.500000,1700
330,103967261,4294962502,29.4156,180.8292,0.500000,1700
331,103968261,4294962443,29.7776,180.8834,0.500000,1700
332,103969261,4294962383,30.1458,180.9213,0.500000,1700
333,103970261,4294962324,30.5078,181.8682,0.500000,1700
334,103971261,4294962264,30.8760,181.6107,0.500000,1700
335,103972261,4294962205,31.2380,181.4304,0.500000,1700
336,103973261,4294962145,31.6061,182.2246,0.500000,1700
337,103974261,4294962086,31.9682,181.8601,0.500000,1700
338,103975261,4294962026,32.3363,183.4458,0.500000,1700
339,103976261,4294961967,32.7045,182.7150,0.500000,1700
340,103977261,4294961907,33.0726,183.1238,0.500000,1700
341,103978261,4294961847,33.4346,183.4100,0.500000,1700
342,103979261,4294961787,33.8028,183.6103,0.500000,1700
343,103980261,4294961727,34.1710,182.8301,0.500000,1700
344,103981261,4294961668,34.5391,183.2044,0.500000,1700
345,103982261,4294961608,34.9073,183.4664,0.500000,1700
346,103983261,4294961548,35.2693,183.6498,0.500000,1700
347,103984261,4294961488,35.6374,183.7781,0.500000,1700
348,103985261,4294961428,36.0056,183.8680,0.500000,1700
349,103986261,4294961368,36.3799,183.9309,0.500000,1700
350,103987261,4294961308,36.7419,183.9749,0.500000,1700
351,103988261,4294961247,37.1162,184.0058,0.500000,1700
352,103989261,4294961188,37.4844,184.0273,0.500000,1700
353,103990261,4294961127,37.8586,184.9628,0.500000,1700
354,103991261,4294961067,38.2207,184.6973,0.500000,1700
355,103992261,4294961006,38.5950,185.4318,0.500000,1700
356,103993261,4294960946,38.9631,185.0256,0.500000,1700
357,103994261,4294960885,39.3374,184.7412,0.500000,1700
358,103995261,4294960825,39.7056,185.4625,0.500000,1700
